gene,spearman_r,p_value,n_samples
SLC12A2,0.6308,2.0027978918561115e-12,100
FBXO22,0.6308,2.0146993259929696e-12,100
GNPNAT1,0.6307,2.0304731904085728e-12,100
ECPAS,0.6307,2.03135167825382e-12,100
GSTM2,0.6306,2.0527587613997596e-12,100
HILPDA,0.6306,2.910079173636174e-09,72
PTPRA,0.6306,2.0384342567522813e-12,100
MID2,0.6306,2.044802110690662e-12,100
SPECC1,0.6305,2.063786070410286e-12,100
TNFSF12,0.6305,0.005025142219255446,18
BAG2,0.6305,2.078984853170257e-12,100
PKIB,0.6305,2.1235476895703035e-11,91
GPSM1,0.6305,2.0764474320715406e-12,100
TRIM4,0.6305,2.064738678957731e-12,100
MINDY1,0.6304,2.097153214049965e-12,100
MAP4K1,0.6304,2.668268390847904e-06,46
OMG,0.6304,2.0957589034765045e-12,100
CAMSAP2,0.6302,2.145642117550877e-12,100
OGN,0.6301,2.1538160146581065e-12,100
PADI4,0.6301,2.1658640616262676e-12,100
ANKRD22,0.63,2.172051311173029e-12,100
MSMO1,0.63,2.174780900325233e-12,100
LRFN5,0.6299,2.1943292157912567e-12,100
DENND6B,0.6299,0.00042973718745440424,27
MAPK10,0.6297,2.2389025605144765e-12,100
DDOST,0.6297,2.25239439419261e-12,100
MOV10,0.6297,2.252525432387891e-12,100
TMEM109,0.6295,2.2949083757144444e-12,100
GOSR2,0.6295,2.9939930123980612e-05,37
PTK7,0.6294,2.3221986261216447e-12,100
GIMAP6,0.6294,2.3429169423289654e-11,91
NCOA5,0.6293,2.3439951268231397e-12,100
PSPC1,0.6292,2.3810951033235277e-12,100
PPAT,0.6292,2.358040939034954e-12,100
DHRS11,0.629,2.4304686950921168e-12,100
NEDD1,0.6289,2.438369833140208e-12,100
ARHGAP22,0.6289,2.4447877759730427e-12,100
RBM26,0.6289,2.4566931034897117e-12,100
CDH11,0.6288,2.4577866879035974e-12,100
SUMF2,0.6288,2.472078698285686e-12,100
NCAPD3,0.6287,2.4998906162532756e-12,100
MET,0.6287,2.4962667076653777e-12,100
P2RY13,0.6286,2.898102975990351e-06,46
DUSP3,0.6285,2.5466239383837465e-12,100
ITGB8,0.6284,2.567185768464993e-12,100
