gene,spearman_r,p_value,n_samples
PNISR,0.3614,0.000849202961121172,82
DCUN1D3,0.3612,0.0008549725713031483,82
WDR60,0.3612,0.0026770422152927313,67
SRI,0.3611,0.000860412085494877,82
DPH2,0.3611,0.0008606019564426111,82
TRABD,0.3611,0.001456327613217265,75
PHAX,0.3611,0.0008599259718020442,82
RELL1,0.361,0.0015803951088306431,74
MFHAS1,0.3609,0.01268886579809718,47
TMEM223,0.3609,0.0008665210646079171,82
TRIM25,0.3609,0.0008661578124433827,82
TMEM177,0.3608,0.0008672530167342831,82
FBXL7,0.3607,0.09089142283084281,23
GZMH,0.3607,0.09089142283084281,23
PDLIM4,0.3607,0.000873228276798818,82
GUCY1B1,0.3606,0.0008735330332094632,82
PDCL3,0.3605,0.0008769527659073682,82
PYURF,0.3604,0.0008802898403640837,82
LRWD1,0.3604,0.0008807530752699714,82
ACACB,0.3603,0.0021863438970976122,70
HDAC7,0.3603,0.0008838847141732692,82
SHKBP1,0.3602,0.0015014381132931623,75
TMED9,0.3601,0.0008902402099454251,82
KIAA2013,0.36,0.0008942514849615539,82
DGLUCY,0.36,0.0008923402338760362,82
DXO,0.36,0.00256871724550082,68
MAST4,0.3598,0.0013088371743887168,77
FAM89A,0.3598,0.0009005843610581064,82
FAM171A2,0.3598,0.0022173863126008007,70
PEAK1,0.3598,0.0008990630365901267,82
SCAPER,0.3597,0.0022249113799664632,70
OARD1,0.3596,0.002231937853328597,70
SARAF,0.3596,0.0016519921561705937,74
CEP152,0.3596,0.06544373960934477,27
TMEM176B,0.3596,0.0024109187187943684,69
C1R,0.3595,0.0009109672254932114,82
AMOTL1,0.3594,0.019397655373280455,42
SETX,0.3594,0.0009118949693445005,82
ORC5,0.3591,0.0009223321045121733,82
NRDE2,0.3589,0.0009287177396701256,82
FBLN5,0.3587,0.0009356230619495282,82
ANKIB1,0.3587,0.000934461884111729,82
PNKD,0.3586,0.0009397654628896759,82
ZNF580,0.3586,0.20796142019769565,14
SHROOM3,0.3585,0.0019861588612247916,72
RABGGTA,0.3584,0.0009457679030293413,82
ARRB2,0.3584,0.000945887802073224,82
DGUOK,0.3583,0.0009505194391698847,82
TCEAL3,0.3583,0.0009494522790777715,82
PSMA3,0.3583,0.0009482010767716374,82
RBPMS2,0.3582,0.208498124790767,14
CCDC86,0.3582,0.000951391388594946,82
KLHL22,0.3581,0.0009544111484409884,82
MKRN1,0.3579,0.00675733567153735,56
NUDT6,0.3578,0.002359314395386259,70
MAF1,0.3578,0.003700136314591012,64
EIF2AK1,0.3578,0.01847837379314009,43
BOD1,0.3578,0.004299857318510795,62
TTC13,0.3578,0.0009666224998503172,82
MRPL44,0.3577,0.0009700847351756524,82
PPTC7,0.3577,0.0014032392597496117,77
PPP1R8,0.3577,0.0009698731290115968,82
FAM161A,0.3576,0.1738573042669789,16
CLDN12,0.3576,0.009250130570282348,52
CALB1,0.3576,0.06703287513023172,27
RAB3IL1,0.3576,0.002756856475524339,68
AP3B2,0.3575,0.05242860596556628,30
MRPL10,0.3574,0.0009810172783970186,82
MTX2,0.3574,0.0009783909847325446,82
TSPO,0.3573,0.0009833678200981747,82
AIP,0.3573,0.0009818760594090664,82
CBX1,0.3573,0.0009818489392239005,82
DHX37,0.3571,0.0009908959264169188,82
BANK1,0.3571,0.2309298623020339,13
PANK3,0.3571,0.2309298623020339,13
MBIP,0.357,0.000993959736017739,82
AP1B1,0.357,0.0009940414450910148,82
SLC7A6OS,0.3569,0.0622556160201507,28
CES3,0.3568,0.03017547077548202,37
SNED1,0.3567,0.009434596431582952,52
PPP4C,0.3566,0.0010066862698665416,82
MYH9,0.3566,0.001007867406704361,82
SERPINI1,0.3566,0.2551377517589572,12
IL6ST,0.3565,0.0010095338344540755,82
UBQLN2,0.3563,0.0010196997721613318,82
HOXD9,0.3562,0.057884940293015,29
TRMT11,0.3562,0.0010206168893221218,82
E2F3,0.3561,0.0014798878172249139,77
HSP90B1,0.3561,0.0010264031072698557,82
JAK2,0.3561,0.11313393708139297,21
SCRIB,0.356,0.001027534840290236,82
SIN3B,0.3559,0.0010336803158947153,82
NSUN3,0.3558,0.006117111073156675,58
DNAJC30,0.3557,0.0018709583354216913,74
ARHGEF5,0.3557,0.0010409509004752936,82
PEX26,0.3557,0.0017362897422135534,75
CFL1,0.3556,0.001044585989628145,82
FTO,0.3556,0.0010443388145947555,82
ANAPC7,0.3556,0.0010452050230703156,82
PAIP1,0.3555,0.001048605352053018,82
CDH1,0.3555,0.0010470988084113472,82
DMD,0.3554,0.0010508865789111207,82
BORCS5,0.3553,0.001054955073759309,82
GAS7,0.3552,0.14806053448875517,18
COQ3,0.3551,0.0010636088842028543,82
JPT1,0.355,0.0010657036908599553,82
EPHA2,0.355,0.0010651095848993953,82
RANBP6,0.3549,0.0010703567876911028,82
DNAJC1,0.3548,0.0010725096191383813,82
ATP5MD,0.3548,0.0010738045432741768,82
C11orf98,0.3548,0.0015438635574557148,77
UPRT,0.3547,0.006780293323901878,57
TMEM209,0.3547,0.0010755815833521157,82
CRLF3,0.3547,0.0010771436639062876,82
RPS19,0.3547,0.001078397243511216,82
HPS6,0.3546,0.0010796723260571939,82
RGL3,0.3545,0.0027983505330862147,69
ARG2,0.3545,0.2846927409558867,11
ANKRD40,0.3544,0.13657327930800384,19
NDUFB10,0.3544,0.0010894484459776535,82
NUP42,0.3544,0.0010899138729613181,82
TIMM17A,0.3542,0.0010958825512114884,82
TRAF7,0.3541,0.0010979827964209168,82
CD2BP2,0.3539,0.0011084822713695087,82
SLAIN2,0.3539,0.0011066563111022157,82
LRRC58,0.3538,0.2145398708812465,14
SERPINB4,0.3538,0.2592665286763142,12
ELK1,0.3538,0.005979491033498501,59
N4BP2,0.3538,0.007474676737052121,56
PARP16,0.3537,0.0033202495894318787,67
GNG12,0.3537,0.001116209529133572,82
PI4KA,0.3536,0.0011172039842577213,82
DENND11,0.3536,0.19607167843419873,15
AP2A1,0.3536,0.0011177015043687484,82
PFKFB3,0.3535,0.0011223616124479974,82
TXNDC11,0.3534,0.004181228645484492,64
FOXP4,0.3534,0.001127215562725596,82
CHPF,0.3532,0.0011364478624317558,82
NBAS,0.3531,0.0011399627600389146,82
NUTF2,0.353,0.0011434872306301934,82
EXOG,0.353,0.0011437413403554057,82
NDUFA6,0.3529,0.0011483469991283987,82
PHC2,0.3529,0.0011465383110805841,82
IGHV1-18,0.3529,0.007628459975160013,56
ZNF99,0.3529,0.17995865788498175,16
TRIM3,0.3529,0.0011466401548251572,82
MELK,0.3527,0.11682337615053917,21
STAG1,0.3526,0.0016610477121278746,77
AP4S1,0.3526,0.0011588929292810312,82
ARHGEF28,0.3525,0.0011636564055371073,82
USP38,0.3525,0.012991788571418706,49
TMUB2,0.3525,0.0031986069303429903,68
REPIN1,0.3524,0.0011670671418190675,82
VPS18,0.3524,0.0011683870827468004,82
CPQ,0.3524,0.0011674294620985536,82
SGPP2,0.3523,0.02579459468008278,40
UPF1,0.3522,0.0011751880084125159,82
TBC1D22B,0.352,0.015247645816734186,47
TASP1,0.352,0.0011821059309389402,82
ILK,0.3519,0.001185198936135376,82
IL1R1,0.3518,0.0779982332539813,26
ITCH,0.3518,0.0011890075222400298,82
INPP5E,0.3517,0.18156308077297678,16
COG4,0.3517,0.0011966080463144734,82
PPM1B,0.3517,0.0011931470978668438,82
AMZ2,0.3516,0.009138216915606045,54
STRIP1,0.3516,0.0011978838959802096,82
ENOPH1,0.3515,0.0012039542167685236,82
NELFB,0.3514,0.001207767620586201,82
HBG2,0.3514,0.001205564215744942,82
PSMD2,0.3514,0.0012059542760864668,82
PEX11B,0.3514,0.0012066216671058592,82
G6PC3,0.3512,0.001214669773801036,82
COQ6,0.3511,0.0012208275831884715,82
