gene,spearman_r,p_value,n_samples
MGP,0.8393,3.201549099262238e-32,117
TPD52L1,0.8392,3.307592704977529e-32,117
CACYBP,0.8391,3.476659949251195e-32,117
GRAP2,0.8389,3.6364781889257477e-32,117
DCHS1,0.8388,3.7527747281312183e-32,117
GINS4,0.8387,3.9237567760154356e-32,117
CLIC2,0.8387,3.9643564938522346e-32,117
KRT23,0.8386,4.079945251153549e-32,117
SULF2,0.8385,4.149013143579947e-32,117
B3GNT7,0.8384,1.3646164544708177e-23,85
SH3BP4,0.8383,4.5238130634873323e-32,117
NME5,0.8377,1.4016575260371185e-24,89
AURKA,0.8376,1.2065169511466403e-21,78
SELENOM,0.8376,5.671322065792541e-32,117
GAB2,0.8375,5.832266889290567e-32,117
PRKAR2B,0.8375,5.859648045776207e-32,117
SLC5A1,0.8374,0.00018639737783200406,14
CYGB,0.8373,6.207970568829083e-32,117
CALML4,0.8373,6.160591124321937e-32,117
PXDN,0.8371,6.617189355706846e-32,117
MCM7,0.8369,6.99753377698532e-32,117
TRPS1,0.8369,6.955982572263073e-32,117
FBXO2,0.8368,7.161568223580295e-32,117
PCDH1,0.8368,7.378711198803327e-32,117
ISLR,0.8368,7.264647697388793e-32,117
RERG,0.8364,8.298904401013492e-32,117
PYCR1,0.8363,8.551434096040171e-32,117
MSI1,0.8362,8.709017453668664e-32,117
SPATS2,0.8361,9.100137943985947e-32,117
ARFGAP3,0.8361,9.162179079224706e-32,117
DSP,0.8359,9.638334815976045e-32,117
ITGA11,0.8357,1.0225901495460363e-31,117
ARRB1,0.8357,1.0319062657176125e-31,117
RIPOR2,0.8357,1.6105492087192607e-27,101
PTGS1,0.8356,1.0769508247679842e-31,117
NSD2,0.8355,1.0885005057299843e-31,117
CCDC8,0.8351,1.2681800962463562e-31,117
PDE3A,0.8347,1.4252734281329743e-31,117
SEPTIN1,0.8345,1.5249459518964539e-31,117
EFS,0.8344,1.5898385520919518e-31,117
AIF1,0.8344,1.5676496594994628e-31,117
HOXB8,0.8343,8.897045619028576e-20,72
TMEM154,0.8342,4.814069866382947e-10,35
SULT1C2,0.8342,6.088105251922362e-30,111
GIPC2,0.8339,1.856407614154444e-31,117
NEK6,0.8336,2.0399754645047e-31,117
AEBP1,0.8334,2.1606120153370764e-31,117
GLIPR2,0.8332,2.3110271102008564e-31,117
EPB41L2,0.8329,2.492360654726785e-31,117
RAB3B,0.8324,1.3601648828986775e-12,45
CCNA2,0.8322,4.2638938395244716e-27,101
IMPA2,0.832,3.3122255449822802e-31,117
PHGDH,0.8319,3.459309087151858e-31,117
CSRP1,0.8319,3.418808448020311e-31,117
SGK2,0.8318,4.8779687644211255e-12,43
ATAD2,0.8316,3.7900892475572087e-31,117
KIF1A,0.8316,2.3836286918917685e-29,110
AOC1,0.8316,3.798891404191977e-31,117
ECT2,0.8315,3.8907805292001315e-31,117
RRAGD,0.8313,4.861522291772151e-07,24
