gene,spearman_r,p_value,n_samples
AIF1L,0.8962,1.6456452314449264e-66,185
FCGR1A,0.8961,8.730296432049632e-44,121
HMOX1,0.8961,1.808147603025107e-66,185
DOK1,0.8956,2.7143574731865095e-66,185
FMNL2,0.8956,2.8412715964307085e-66,185
FMNL1,0.8953,3.5141217816706845e-66,185
DOCK8,0.8953,3.6280722883920335e-66,185
SLC27A2,0.8952,3.9300309832604345e-66,185
NDRG2,0.8952,3.900355976619721e-66,185
KCNJ15,0.8951,4.104682054553638e-66,185
GBP4,0.895,4.5742140746088373e-66,185
SCRN1,0.895,4.5639807699786554e-66,185
PFKP,0.8947,5.8690173997076e-66,185
PTGS1,0.8947,5.589572728570546e-66,185
MID1,0.8945,7.021942408265878e-66,185
CD48,0.8942,1.284755725504065e-55,156
PLIN3,0.8941,9.309236689234173e-66,185
IGSF6,0.8941,3.0113099296374175e-06,16
TBC1D13,0.8939,1.1369593082633574e-65,185
SLFN5,0.8935,1.5057023439629226e-65,185
IL16,0.8935,1.550157522794372e-65,185
PYGL,0.8933,1.7544948194506071e-65,185
MAGI1,0.8932,1.908735650612589e-65,185
CRYM,0.8931,2.1098196133958133e-65,185
SAMD9,0.8928,2.737315111076403e-65,185
PLOD3,0.8928,2.701209795598842e-65,185
ABLIM3,0.8927,2.923316729044749e-65,185
GPSM3,0.8927,2.989852744370243e-65,185
GPT,0.8926,3.154186832607943e-65,185
CSPG4,0.8923,4.171425932444327e-65,185
NGEF,0.892,6.902701414299199e-62,176
C19orf33,0.892,5.094650989399012e-65,185
TPD52L1,0.8919,5.4450606422051494e-65,185
MET,0.8919,5.806236219252249e-65,185
ERAP1,0.8916,7.328214485003724e-65,185
PRKCQ,0.8916,1.9086124012626453e-62,178
ADA2,0.8915,7.76122209937859e-65,185
LOXL2,0.8915,7.704151906542612e-65,185
NUGGC,0.8912,3.618648907351986e-06,16
RBM47,0.8912,9.772881436872054e-65,185
BDH2,0.8912,9.958626273166896e-65,185
ITGAM,0.8911,1.0756800478184188e-64,185
GIT2,0.891,1.1604398007152402e-64,185
TRADD,0.8909,1.2072109449982572e-64,185
ISG15,0.8907,1.4078529123214764e-64,185
LDHA,0.8907,1.4331386221139726e-64,185
MMP14,0.8906,1.6289976058992847e-64,185
HGD,0.8897,3.1270598242134093e-64,185
MYH11,0.8896,3.436784239916339e-64,185
APAF1,0.8894,4.162240966848203e-64,185
CARHSP1,0.8892,4.6467633884953547e-64,185
DENND3,0.889,5.4968076088264984e-64,185
PCK1,0.8889,5.8426617393706474e-64,185
ESPN,0.8888,6.427227815466522e-64,185
ELMO1,0.8883,9.867155619409453e-64,185
CDK18,0.8882,1.0459481343654379e-63,185
DPP9,0.8879,1.2652334773501507e-63,185
WIPF1,0.8879,1.2800356294397525e-63,185
OAS3,0.8878,1.4204037052933732e-63,185
MYO9B,0.8877,1.523451515283173e-63,185
PIP4K2C,0.8877,1.567147399646661e-63,185
PARP9,0.8877,1.5051843739335103e-63,185
CAMSAP3,0.8876,1.6219439735386296e-63,185
POGLUT2,0.8872,2.2288869986752068e-63,185
DOK2,0.887,2.671464755702446e-63,185
PRKCB,0.887,2.650543080794837e-63,185
PTGR1,0.8869,2.680538296036156e-63,185
CES1,0.8866,3.5049397566292663e-63,185
MLKL,0.8866,3.42830375769493e-63,185
CYRIB,0.8864,3.9439854020922045e-63,185
SCARB1,0.8864,4.049036554260575e-63,185
BCR,0.8863,4.2635067975788e-63,185
NAT8L,0.8862,3.81073574098116e-09,25
PPP1R13L,0.8862,4.702963998544935e-63,185
BAX,0.886,5.324371248941565e-63,185
LRRK2,0.8859,5.808967362625223e-63,185
MCF2L,0.8859,6.146324162622065e-63,185
MGLL,0.8857,7.031808837831032e-63,185
AMDHD1,0.8857,6.723648047297562e-63,185
GZMB,0.8857,2.5040044989174716e-05,14
RBP5,0.8856,7.688454738735253e-63,185
CLIP2,0.8855,7.893265271715698e-63,185
ENPP3,0.8853,9.254111365093459e-63,185
ANKRD13A,0.8852,1.0387670540435038e-62,185
MTCL1,0.8851,1.099589686706426e-62,185
SGK2,0.8849,1.2892289538795905e-62,185
CHDH,0.8847,1.4587570284851125e-62,185
HK2,0.8845,1.7380187848073412e-62,185
PPP1R18,0.8843,1.989862873251733e-62,185
KCTD16,0.8842,8.36510726404594e-15,42
ANXA4,0.8841,2.2322310377649126e-62,185
PPP1R21,0.884,2.5401738472344653e-62,185
TMEM72,0.8839,2.6344350203161362e-62,185
FCGR3A,0.8839,2.569653113757495e-62,185
TRIM22,0.8837,3.018117864699598e-62,185
VIM,0.8835,3.465402010972749e-62,185
AKR1B1,0.8833,4.128174722130977e-62,185
TTC39B,0.8833,4.230015473917634e-62,185
STK33,0.8831,4.696446672132273e-62,185
CLCN5,0.8831,4.772715081541578e-62,185
PDIA5,0.8828,6.165966272764013e-62,185
ABCC3,0.8826,6.672857372370787e-62,185
DARS1,0.8825,7.178091391131857e-62,185
MARCKS,0.8825,7.418964845135805e-62,185
ESRP2,0.8824,7.852593252451447e-62,185
EFHD2,0.8822,9.071701938166114e-62,185
ACSL5,0.8821,1.0120343349186904e-61,185
CD36,0.882,1.073709472842175e-61,185
LRBA,0.8819,1.1313496580863624e-61,185
BBOX1,0.8819,1.1843245756658422e-61,185
SDS,0.8819,1.9608633118239766e-56,169
DGKA,0.8817,1.3290086700792395e-61,185
TACSTD2,0.8815,1.5870277738022552e-61,185
ANKS4B,0.8814,1.6987749658831096e-61,185
STBD1,0.8814,1.6032446781372906e-61,185
SIGIRR,0.8813,1.7712341245832428e-61,185
NOL3,0.8812,1.8467009836054453e-61,185
SLIT2,0.8812,1.6470135724065645e-58,176
BST2,0.8812,1.926033502838576e-61,185
ARHGAP45,0.8811,1.9825456642881004e-61,185
NNMT,0.881,2.1706677316547233e-61,185
NPL,0.8809,2.4289729690990083e-61,185
MYH14,0.8808,2.5267253649724702e-61,185
GEMIN5,0.8807,2.7689159223788856e-61,185
MYL3,0.8806,2.859067995029834e-61,185
TPPP,0.8804,3.499608989391173e-61,185
PLOD2,0.8804,3.5121964112708884e-61,185
CSDC2,0.8799,5.0111221849989364e-61,185
ARHGDIB,0.8799,5.0137090659029755e-61,185
PPFIBP1,0.8798,5.3519740564234294e-61,185
CORO2B,0.8796,5.908145627627228e-61,185
PALD1,0.8796,6.2116024699659354e-61,185
GPX8,0.8795,6.34581885086809e-61,185
