gene,spearman_r,p_value,n_samples
EXOC6,0.6229,4.763677304108888e-13,109
PRR15,0.6228,0.0019620228890629182,22
THEM6,0.6228,4.809123279149082e-13,109
SIPA1L2,0.6227,4.844576331638942e-13,109
UBE2V2,0.6227,4.846490176358492e-13,109
LBH,0.6226,4.921858191864996e-13,109
LGALS8,0.6226,4.895082689100172e-13,109
CAND2,0.6226,4.920528542756067e-13,109
WRN,0.6225,9.95460015326544e-12,97
NRBP2,0.6224,5.007903771630945e-13,109
KIAA1522,0.6224,5.025843827111761e-13,109
KPNA3,0.6222,5.159025852483134e-13,109
LILRB3,0.6222,2.451832402742218e-08,66
HSP90AA1,0.6221,5.195781404166439e-13,109
RNMT,0.6221,5.171563291049581e-13,109
NTM,0.622,3.186959119724863e-08,65
NTPCR,0.6219,5.317582174472314e-13,109
TCL1A,0.6217,6.562624156869993e-12,99
PSMD13,0.6217,5.427653947067637e-13,109
GMPR,0.6217,5.426235029239082e-13,109
CD177,0.6216,5.456356577763896e-13,109
NDST2,0.6216,0.005891395400151869,18
MAFB,0.6214,1.9442590542283186e-12,104
ATM,0.6214,5.59996924190706e-13,109
DARS1,0.6213,5.685846622083349e-13,109
HSPBAP1,0.6211,5.771233839914249e-13,109
DPYSL2,0.621,5.871884748874325e-13,109
RHPN2,0.6208,7.167149825693931e-12,99
TCF20,0.6207,6.050971596371197e-13,109
IGFBP4,0.6207,6.039963789024176e-13,109
FBXL18,0.6207,6.062954543754268e-13,109
ESYT2,0.6207,6.022532509067805e-13,109
ASF1A,0.6207,6.021480823387147e-13,109
CARD8,0.6205,6.21769410995334e-13,109
MAGEA10,0.6205,2.1447506880703064e-12,104
DDX21,0.6204,6.252810550369285e-13,109
IGBP1,0.6203,6.330166427704178e-13,109
MMRN1,0.6201,6.431743336673364e-13,109
CD70,0.6201,0.007919520570762714,17
BPHL,0.62,6.532887688372657e-13,109
SEPTIN11,0.6199,6.605843740243779e-13,109
POLB,0.6198,6.682870347472708e-13,109
GSTT2B,0.6198,9.612482828907155e-07,52
CYTIP,0.6196,1.5614898860211292e-05,41
WNT2B,0.6195,7.345199195558126e-06,44
GPRIN3,0.6195,1.0453007098285656e-11,98
MANBA,0.6195,6.909321802215292e-13,109
CRCT1,0.6195,3.0436647994639837e-12,103
