gene,spearman_r,p_value,n_samples
RANGRF,0.2626,0.005362905106391107,111
IRF1,0.2625,0.015203907071872271,85
BRD8,0.2624,0.0054050316639965195,111
SELPLG,0.2624,0.014643647150166658,86
UBALD2,0.2624,0.010201501209658619,95
TOMM22,0.2623,0.0054144396620090796,111
POLR3F,0.2623,0.0054228580795493845,111
BMPR2,0.2623,0.005424363632971943,111
CLUH,0.2622,0.07496048662227622,47
PPBP,0.2622,0.0054271242982222205,111
ZNF32,0.2622,0.12241390716723013,36
NCL,0.2622,0.005431169537863801,111
DKK4,0.2621,0.017370477949716353,82
LIN54,0.262,0.00548145083351496,111
KIDINS220,0.262,0.005474579047085945,111
AAMP,0.2619,0.005494766719364202,111
ARL14EP,0.2617,0.005530507919886465,111
NBAS,0.2615,0.005558434508221505,111
ZNF668,0.2614,0.006543532246862178,107
ELK4,0.2614,0.12355917216430741,36
RGP1,0.2613,0.006562590502852921,107
PIGM,0.2612,0.012888991555663677,90
RAB33B,0.2612,0.00562437049161271,111
ZFP92,0.2611,0.07625052055020262,47
NACA,0.2611,0.005650768731143108,111
SPATA7,0.2611,0.14216785871947504,33
FBXL4,0.261,0.019364654885098077,80
LCORL,0.2607,0.03176219996684581,68
ADAT2,0.2607,0.0057222954031183335,111
TNFRSF10D,0.2606,0.46708905438634024,10
GALNT16,0.2606,0.46708905438634024,10
ZGPAT,0.2603,0.006782504541748023,107
REM1,0.2601,0.005834451636265303,111
EBP,0.2601,0.01900923116174137,81
KDM4A,0.2601,0.005833690881952357,111
ARHGAP39,0.26,0.01093467735681606,95
HEXA,0.2599,0.005883616507671883,111
RAB5A,0.2599,0.005870066641534847,111
NOB1,0.2598,0.005887106030073567,111
PRPF19,0.2597,0.005906614359319304,111
TRRAP,0.2597,0.005913028298106044,111
NSMCE4A,0.2596,0.005926293627630416,111
ZNF623,0.2595,0.06874367605396098,50
VPS72,0.2594,0.005979401001889426,111
TMED2,0.2592,0.006009534744486749,111
DYNLT1,0.2591,0.0060258970797059394,111
GPBP1L1,0.259,0.006787417817825874,108
TRIM46,0.2589,0.19218025630690738,27
MAP3K11,0.2588,0.006102825357952067,111
COL4A4,0.2587,0.0061224925685078625,111
FRMD8,0.2587,0.006120890533996736,111
SEH1L,0.2586,0.006141615779625929,111
CYB561,0.2585,0.020583404163272163,80
SAA2,0.2583,0.02243576443489516,78
POLR3C,0.2582,0.006224505391933361,111
ZKSCAN8,0.2581,0.007562434076615965,106
TSC2,0.258,0.00626645623497429,111
RPIA,0.2579,0.006286516278210663,111
TRIM13,0.2578,0.006307199352833773,111
PYM1,0.2578,0.04483160013525602,61
SUGP1,0.2577,0.0063282149145801785,111
ZDHHC4,0.2576,0.010852870696223468,97
VMO1,0.2576,0.24720112048180906,22
SLC4A2,0.2576,0.0063514370506831995,111
MORN2,0.2576,0.16926461475829627,30
CCDC14,0.2573,0.02486483115291167,76
STARD4,0.2573,0.02389742316999565,77
HMBS,0.2572,0.006426916560837936,111
ZSCAN29,0.2571,0.3748119038799704,14
GPR68,0.2571,0.3748119038799704,14
UBALD1,0.257,0.008781034772406437,103
NAA80,0.257,0.01064515628940243,98
WDR13,0.257,0.006460986237210029,111
SMARCE1,0.2569,0.006486889888108461,111
C9orf16,0.2568,0.009170149208269104,102
NPR1,0.2567,0.04581784011894459,61
IL15RA,0.2566,0.22618105123020124,24
ELOB,0.2565,0.006574872759561828,111
ZNF821,0.2563,0.17966346839359804,29
SLCO4C1,0.2563,0.020931166364409472,81
PEX26,0.2563,0.02643733597887321,75
AMMECR1L,0.2562,0.10589794428904198,41
ERGIC3,0.2561,0.006671424617042694,111
ZBTB21,0.2561,0.006660309339314701,111
MRPL17,0.256,0.0066966657908947924,111
ACOX1,0.2558,0.0067361833736805906,111
ZCCHC17,0.2558,0.007841761100506517,107
METRN,0.2558,0.262972942241723,21
FTH1,0.2557,0.006752666556200786,111
SLC25A36,0.2554,0.019022343061000088,84
RSL24D1,0.2553,0.006837341277569368,111
SLC16A2,0.2552,0.30682828697772446,18
CNTN6,0.2549,0.2403974496421712,23
GPX3,0.2547,0.00697822209068358,111
MT1A,0.2547,0.006989608110104983,111
SULT1C4,0.2545,0.09157748174846593,45
RABAC1,0.2545,0.007031271132718698,111
ATP6V0A1,0.2544,0.027654495065040016,75
TRMT112,0.2543,0.007068356517877598,111
CAMKMT,0.2543,0.01957301868682229,84
MAGIX,0.2543,0.007085735999595701,111
C2orf76,0.2542,0.007098747167512998,111
AGO1,0.2542,0.007104298291396741,111
C4B,0.2542,0.0071048261085470115,111
TMA16,0.2541,0.007121789878855066,111
MITD1,0.2541,0.013968113534396724,93
PER1,0.254,0.00713339469256501,111
USP35,0.2539,0.02690202386983782,76
FAM122A,0.2539,0.007177597735654427,111
LIN7C,0.2539,0.007165913215771933,111
SORBS3,0.2538,0.007181024187377232,111
RPS6KA2,0.2537,0.016446562939721302,89
FBXO9,0.2536,0.008725267816598208,106
KCTD20,0.2536,0.050612042618351956,60
CHMP4A,0.2536,0.007247510564861954,111
SF3A1,0.2535,0.007267406645764866,111
SNRPA1,0.2535,0.007273779042380992,111
CMC1,0.2534,0.007293886888974094,111
WSB2,0.2534,0.09691486246612162,44
FREM2,0.2534,0.07579564928635293,50
FBXO45,0.2534,0.007282558012186546,111
CHCHD7,0.2534,0.008761484588346457,106
MAU2,0.2534,0.007292293693940738,111
PRR5,0.2532,0.1770108871709654,30
TUBGCP4,0.253,0.007375750577927263,111
FAM151B,0.2529,0.007418473368905374,111
BST1,0.2529,0.007407927095592721,111
FLOT1,0.2528,0.00742446667393603,111
TSC22D3,0.2527,0.022004458677684576,82
POLR1C,0.2525,0.007491809266235405,111
MED28,0.2525,0.00751286202609553,111
CTU2,0.2523,0.00756024470658982,111
SNRPA,0.2522,0.007567653460158747,111
SKAP2,0.2522,0.007581767811454386,111
PUF60,0.2521,0.007605217883011585,111
CPSF3,0.2521,0.007609861006688123,111
MRPS31,0.252,0.007619878433205943,111
RAD18,0.252,0.03813090217321265,68
AP4M1,0.252,0.007617718250818204,111
FAM193A,0.2519,0.008848958172059199,107
IGKV1-8,0.2514,0.010805277128097998,102
