gene,tumor_r,normal_r,delta_r
CHSY3,0.4989,0.2028,0.29610000000000003
ZNF627,0.0697,-0.1891,0.2588
COX14,-0.0859,-0.3292,0.2433
LRP8,0.1579,-0.0735,0.2314
DMTF1,0.0041,-0.227,0.2311
CYP4F12,0.0176,-0.2088,0.22640000000000002
TCEAL9,0.2714,0.0659,0.20549999999999996
GPR50,0.3665,0.1623,0.2042
FAM133B,0.1589,-0.0441,0.203
TBC1D32,0.2049,0.0074,0.1975
TRIM16,0.1393,-0.0549,0.1942
TPRA1,-0.325,-0.5175,0.19249999999999995
PHF8,0.3324,0.1414,0.19099999999999998
TEX13B,0.3034,0.1175,0.1859
ZNF180,-0.0088,-0.1925,0.1837
SNPH,0.2343,0.0515,0.18280000000000002
MYBPH,0.1429,-0.028,0.1709
VGF,0.4,0.2294,0.17060000000000003
ZNF506,0.5661,0.407,0.15910000000000007
ANTKMT,0.2438,0.0862,0.1576
PDGFD,0.2922,0.1361,0.15610000000000002
STX16,-0.1773,-0.3328,0.15549999999999997
ELOVL6,0.1557,0.0025,0.1532
VTCN1,0.6897,0.5378,0.15190000000000003
UBE2E3,0.4388,0.288,0.15080000000000005
ITPR1,-0.2592,-0.4099,0.1507
ASPHD1,0.3896,0.2403,0.1493
FAM180B,0.1603,0.0117,0.1486
C14orf93,-0.0238,-0.1713,0.14750000000000002
CHST7,0.2295,0.0843,0.1452
HJURP,-0.2794,-0.4238,0.14440000000000003
EDN1,0.6821,0.5385,0.14360000000000006
ATPSCKMT,0.4357,0.2929,0.14279999999999998
ANGPTL6,-0.1228,-0.2633,0.14049999999999996
DUSP4,0.4418,0.3022,0.1396
PARD3,0.4893,0.3516,0.1377
SPRR2A,0.5495,0.4133,0.1362
PPP2R3B,0.2318,0.0978,0.134
BAHCC1,0.0528,-0.0798,0.1326
ENTPD2,0.0934,-0.035,0.12840000000000001
ZSCAN2,-0.1701,-0.2973,0.1272
SLC50A1,0.1136,-0.0132,0.1268
ZNF732,-0.3083,-0.4339,0.1256
GRAMD1B,0.6987,0.5735,0.12519999999999998
ULBP3,0.3837,0.2586,0.1251
MDM2,0.2925,0.1686,0.12389999999999998
SUCO,0.4351,0.3118,0.12329999999999997
SPRR2D,0.5652,0.4423,0.12290000000000001
CPLX1,0.6503,0.5283,0.122
SLC6A1,-0.1143,-0.2362,0.1219
ASB7,0.1517,0.0305,0.1212
NFIL3,0.3326,0.2114,0.1212
TTYH2,0.0288,-0.0902,0.119
GUCD1,0.1537,0.035,0.1187
FSD1,0.3274,0.2104,0.11700000000000002
FANK1,0.0395,-0.0773,0.11679999999999999
CASP8AP2,0.3849,0.2682,0.11670000000000003
CAPNS2,0.707,0.5912,0.11580000000000001
PROSER3,0.5142,0.3988,0.1154
ZNF628,-0.3964,-0.511,0.11460000000000004
CEBPG,0.0222,-0.0922,0.1144
RAB33A,0.0853,-0.028,0.1133
PCSK2,0.5879,0.4755,0.1124
COX16,0.4387,0.3265,0.11219999999999997
CHI3L2,0.2659,0.1538,0.11210000000000003
EGFL8,0.2235,0.1121,0.1114
ZSCAN23,0.2039,0.0927,0.1112
SEPTIN5,0.4167,0.3059,0.11080000000000001
WDR62,0.1782,0.0675,0.11069999999999999
MNX1,0.135,0.0247,0.11030000000000001
SCTR,0.5026,0.3941,0.10850000000000004
NPTXR,0.6357,0.5275,0.10820000000000007
CARS1,0.1345,0.0269,0.1076
PRAME,-0.1104,-0.2176,0.10719999999999999
SLC25A33,0.1888,0.0818,0.107
CRNN,0.0054,-0.1011,0.1065
LIPT1,-0.0338,-0.1402,0.1064
ZNF324,0.652,0.5457,0.10630000000000006
SRSF7,0.2112,0.1049,0.1063
MYL2,-0.1151,-0.2208,0.1057
IGDCC4,0.5385,0.4336,0.1049
PNMA8A,0.4583,0.354,0.1043
ORC3,0.2077,0.1038,0.10389999999999999
PAH,0.6126,0.5098,0.1028
CTSV,0.5468,0.444,0.10279999999999995
SPTB,0.1521,0.0496,0.10250000000000001
TMEM219,0.0383,-0.064,0.1023
MYH14,0.0589,-0.0412,0.1001
EMC7,0.1524,0.0524,0.1
RFNG,0.0269,-0.0719,0.0988
SMIM13,0.2276,0.1289,0.09870000000000001
MN1,0.1018,0.0035,0.0983
LAYN,0.1139,0.0156,0.0983
SET,0.4968,0.3996,0.09720000000000001
CREB3L1,0.1716,0.0747,0.0969
ICE2,0.1006,0.0039,0.0967
SLAMF8,0.2912,0.1958,0.09540000000000001
CENPU,0.652,0.5569,0.09510000000000007
POLR2M,0.0132,-0.0812,0.0944
JADE1,0.3674,0.273,0.09439999999999998
APLN,0.6699,0.5758,0.09410000000000007
SIGLEC14,0.0929,0.0,0.0929
HNRNPC,0.2073,0.1156,0.09170000000000002
PEG10,0.3713,0.2797,0.09160000000000001
SNRPA1,0.2535,0.1621,0.09140000000000001
PRELID1,0.2725,0.1813,0.09120000000000003
MED10,0.2073,0.1167,0.09060000000000001
SLC2A8,0.2389,0.1489,0.09
PLEKHG4B,0.4654,0.3757,0.0897
MMS22L,0.4182,0.3285,0.0897
FBXO10,0.3515,0.2626,0.08889999999999998
ASB8,0.3389,0.2505,0.08839999999999998
ZNF274,0.2998,0.2117,0.08810000000000001
CNMD,0.1799,0.092,0.0879
CYB5D2,-0.1983,-0.2857,0.0874
PRSS57,-0.1246,-0.2117,0.0871
SPINK2,0.6904,0.6039,0.08650000000000002
EIF2B4,0.1073,0.0212,0.08610000000000001
BRDT,0.3278,0.2418,0.086
SNCAIP,0.3697,0.2837,0.08599999999999997
SNAPC1,-0.1604,-0.2459,0.08550000000000002
MPHOSPH9,0.3113,0.2268,0.08450000000000002
UBE2R2,0.2968,0.2125,0.08430000000000001
FUT3,0.4409,0.3567,0.0842
PRTN3,-0.0529,-0.137,0.08410000000000001
ZNF146,0.3604,0.2769,0.08350000000000002
CLDN4,0.1815,0.098,0.08349999999999999
CENPM,0.4739,0.3909,0.08299999999999996
PADI1,0.5359,0.4531,0.08280000000000004
FGD1,-0.0526,-0.1353,0.0827
KIAA1841,0.2814,0.1988,0.08259999999999998
TAGLN3,0.3081,0.2256,0.08249999999999999
BCL2L12,0.1041,0.0217,0.0824
ZNF518A,0.1753,0.0936,0.08170000000000001
ST3GAL4,0.5566,0.4749,0.0817
LPIN3,0.1749,0.0932,0.0817
TTBK2,0.1908,0.1092,0.08159999999999999
TFEB,0.5134,0.4318,0.08159999999999995
CMTM3,0.1926,0.1112,0.0814
POC1B,0.0829,0.0018,0.0811
SST,0.4636,0.3826,0.08100000000000002
NINL,0.4136,0.3329,0.08070000000000005
CSNK1G2,0.3467,0.266,0.0807
SPRR1A,0.4362,0.3555,0.0807
CPLX2,0.5009,0.4204,0.08050000000000002
BTBD2,0.2399,0.1596,0.08030000000000001
PRR5,0.2532,0.1732,0.07999999999999999
ATP8B2,0.6813,0.6014,0.07989999999999997
TBC1D14,0.1952,0.1154,0.07980000000000001
CABLES2,0.2,0.1203,0.07970000000000001
C8orf76,0.2152,0.1355,0.0797
PTK2B,0.0244,-0.0547,0.0791
TNFAIP8L1,0.238,0.159,0.07899999999999999
LDHC,0.2128,0.1338,0.07899999999999999
UBE2D1,0.1753,0.0966,0.0787
LAMB4,-0.0524,-0.1309,0.07849999999999999
PPP2R3C,0.0178,-0.0606,0.0784
HHIPL2,0.753,0.6752,0.07779999999999998
SPRR2F,0.5127,0.435,0.07770000000000005
CD200R1,0.0367,-0.0408,0.07750000000000001
PATZ1,0.3626,0.2851,0.07749999999999996
TAF11,-0.0096,-0.0867,0.0771
DTNBP1,0.2959,0.2189,0.07699999999999999
DLGAP1,0.4185,0.3416,0.07689999999999997
NDUFB9,0.0926,0.016,0.0766
RNF187,0.3888,0.3124,0.07639999999999997
BRCA2,0.0666,-0.0096,0.0762
GPATCH3,0.3068,0.2307,0.07610000000000003
HPN,0.4758,0.3997,0.0761
MAP2K2,0.3441,0.2681,0.07600000000000001
NAALAD2,-0.0875,-0.1633,0.0758
ATP2B4,0.1385,0.0629,0.07560000000000001
ZG16,0.2074,0.1321,0.0753
NAF1,0.2375,0.1622,0.07529999999999998
ARL16,0.222,0.1469,0.0751
MTERF1,-0.0201,-0.0951,0.07500000000000001
DUSP1,0.0196,-0.0553,0.0749
SF3B1,0.1409,0.0662,0.0747
PPP1R35,0.3565,0.2818,0.07469999999999999
SLC38A9,0.1845,0.1099,0.0746
ZNF436,0.3553,0.2809,0.07440000000000002
BCL2A1,0.389,0.3147,0.07430000000000003
MPC2,0.1287,0.0544,0.0743
NCL,0.2622,0.188,0.07419999999999999
NDUFAF1,-0.0737,-0.1478,0.07409999999999999
SLC16A2,0.2552,0.1811,0.07409999999999997
ATF3,0.3508,0.2768,0.07400000000000001
SEMA3A,0.5617,0.4877,0.07399999999999995
ZNF761,0.207,0.1334,0.0736
PCLAF,0.32,0.2466,0.07339999999999999
ASDURF,0.0438,-0.0296,0.07339999999999999
DHX30,0.1823,0.109,0.07329999999999999
S100A7,0.731,0.6578,0.07319999999999993
RHBDD1,0.1824,0.1095,0.0729
HTD2,0.3146,0.2417,0.07289999999999999
NHLRC1,0.2838,0.2112,0.0726
GEN1,0.0224,-0.0502,0.0726
ANGPTL3,0.0308,-0.0417,0.07250000000000001
SPINDOC,0.4938,0.4214,0.07240000000000002
FSTL4,0.5999,0.5276,0.07230000000000003
SIMC1,0.3033,0.231,0.0723
PHLPP1,0.0733,0.001,0.0723
AC093323.1,0.4147,0.3425,0.07219999999999999
MED18,0.0505,-0.0215,0.07200000000000001
RWDD3,0.139,0.0673,0.07170000000000001
ASCC1,0.1386,0.0669,0.0717
CYREN,0.2995,0.2279,0.0716
RNF4,0.3844,0.3128,0.0716
C6orf136,0.1197,0.0482,0.07150000000000001
MT1A,0.2547,0.1832,0.07149999999999998
TDP2,0.4072,0.3359,0.07130000000000003
ZNF32,0.2622,0.1909,0.0713
TNMD,0.4004,0.3292,0.07119999999999999
TOB2,0.3449,0.2737,0.07119999999999999
DNAAF1,0.1949,0.1238,0.0711
SFI1,0.039,-0.032,0.07100000000000001
ORC2,0.391,0.32,0.07100000000000001
LEO1,0.0697,-0.0012,0.0709
ZNF839,0.4835,0.4126,0.07089999999999996
ZG16B,0.7887,0.7179,0.07079999999999997
SKA2,0.833,0.7622,0.07079999999999997
KIAA0232,0.1953,0.1246,0.0707
LMTK3,-0.0193,-0.09,0.0707
DMWD,-0.1621,-0.2327,0.0706
CCT6A,0.4247,0.3542,0.07050000000000001
MYO7B,-0.0291,-0.0994,0.0703
ELP5,0.123,0.0529,0.0701
CCNK,0.2399,0.1698,0.0701
SMIM26,0.3864,0.3165,0.06990000000000002
ZC3H13,0.2304,0.1605,0.06989999999999999
NDUFA2,0.1031,0.0333,0.0698
KLHL4,0.2145,0.1448,0.06969999999999998
RTL1,0.7198,0.6503,0.0695
XRCC5,0.3284,0.259,0.06940000000000002
FBXL14,-0.3767,-0.4461,0.06940000000000002
CRYBG2,0.046,-0.0233,0.0693
PAPOLG,0.2981,0.2289,0.06919999999999998
GSTM2,0.6489,0.5798,0.06910000000000005
LUC7L2,0.0692,0.0001,0.0691
ANK1,-0.0143,-0.0833,0.069
PNN,0.1172,0.0483,0.06889999999999999
SCG3,0.7341,0.6652,0.06889999999999996
PRPF4B,0.4087,0.3399,0.06880000000000003
NGRN,0.2284,0.1596,0.0688
GTPBP8,0.0656,-0.0032,0.0688
IGLV1-50,0.1587,0.09,0.06870000000000001
ADHFE1,0.2702,0.2016,0.0686
MORF4L1,0.3495,0.2809,0.0686
CCT5,0.467,0.3985,0.0685
AEBP2,0.3512,0.2828,0.06840000000000002
DRC7,0.1593,0.0909,0.0684
HNRNPM,0.0674,-0.0009,0.0683
H2AZ2,0.0684,0.0005,0.0679
PCGF3,0.0574,-0.0103,0.0677
PRPF39,0.1525,0.0849,0.0676
PRELID3B,0.3003,0.2328,0.0675
IGHV3-33,0.4454,0.3779,0.0675
PDRG1,0.2309,0.1634,0.0675
CCPG1,0.3295,0.2622,0.06730000000000003
CCK,0.1763,0.1091,0.06720000000000001
MED26,0.1371,0.0699,0.0672
ARGLU1,0.3801,0.313,0.06709999999999999
GRPEL1,0.5447,0.4776,0.06709999999999994
APOBEC3A,0.3159,0.2489,0.067
FAM13B,0.5121,0.4451,0.067
MAGEH1,0.2954,0.2285,0.06689999999999999
UCP2,0.7874,0.7206,0.06679999999999997
ATXN3,0.5241,0.4574,0.06670000000000004
SCNM1,0.3401,0.2735,0.06659999999999999
NDUFA3,0.0725,0.006,0.06649999999999999
DHX9,0.4086,0.3422,0.06640000000000001
ALK,0.5281,0.4618,0.06630000000000003
ECI1,0.3036,0.2373,0.06629999999999997
AIM2,0.4496,0.3835,0.06609999999999999
TMEM141,0.5184,0.4524,0.06599999999999995
IVNS1ABP,0.5865,0.5206,0.06590000000000007
SPG7,0.2645,0.1986,0.06590000000000001
CDS2,0.3233,0.2574,0.06589999999999996
MEF2A,0.4414,0.3756,0.06580000000000003
RBM39,0.1821,0.1164,0.06570000000000001
ARL14EPL,0.0727,0.007,0.0657
RNF2,0.4991,0.4334,0.06569999999999998
PIGV,0.6222,0.5566,0.06559999999999999
FAM193A,0.2519,0.1865,0.06540000000000001
MAEA,-0.1249,-0.1903,0.0654
BUD31,0.2027,0.1373,0.06539999999999999
TRIM4,0.5325,0.4671,0.06539999999999996
RARA,0.4863,0.4211,0.06520000000000004
TTLL11,0.1528,0.0876,0.0652
CTIF,0.2134,0.1483,0.06510000000000002
CCT7,0.3548,0.2898,0.065
MIS18BP1,0.3751,0.3102,0.06490000000000001
SOWAHD,0.3935,0.3287,0.06480000000000002
SEMA5B,0.3724,0.3076,0.06480000000000002
ORC4,0.1602,0.0954,0.06480000000000001
FLT4,0.2351,0.1703,0.0648
ELFN2,0.4769,0.4121,0.06479999999999997
B3GNT3,0.1367,0.072,0.0647
SHC3,0.4947,0.43,0.06469999999999998
FP565260.1,0.6058,0.5414,0.06440000000000001
NKD2,0.1932,0.1288,0.06440000000000001
TCEA2,0.1656,0.1012,0.0644
GTF3C3,0.1614,0.097,0.06439999999999999
PRPF40A,0.3067,0.2423,0.06439999999999999
DIS3,0.4696,0.4053,0.06430000000000002
CXCL5,0.6778,0.6135,0.06429999999999991
GTF2H3,0.1288,0.0646,0.0642
PI15,0.5622,0.4982,0.06400000000000006
MEFV,0.4604,0.3964,0.064
ZNF12,0.4389,0.3749,0.064
COX4I2,0.2969,0.233,0.06389999999999998
GPATCH11,0.445,0.3813,0.06370000000000003
ATG16L2,0.3844,0.3207,0.06370000000000003
ZBTB38,0.2402,0.1765,0.0637
TOR3A,0.4793,0.4156,0.06369999999999998
FAM221A,0.4498,0.3861,0.06369999999999998
SLC16A10,0.2077,0.1441,0.06359999999999999
NUAK1,0.6228,0.5592,0.06359999999999999
CLUH,0.2622,0.1987,0.0635
APEX1,0.3456,0.2821,0.0635
TMEM17,0.4287,0.3652,0.0635
RTL8A,0.4623,0.3988,0.0635
SMARCAL1,0.3084,0.2451,0.0633
DDX55,0.5505,0.4873,0.06319999999999998
ATP5PO,0.1516,0.0885,0.06310000000000002
GTF3C5,0.3574,0.2943,0.06309999999999999
PRRC2B,0.3481,0.2852,0.06290000000000001
UGGT2,0.3585,0.2956,0.06290000000000001
ERICH1,0.3496,0.2868,0.06280000000000002
DAG1,0.1602,0.0974,0.06280000000000001
F2R,0.5694,0.5066,0.06279999999999997
MFAP1,-0.0114,-0.0739,0.06249999999999999
PI4KA,0.1745,0.112,0.062499999999999986
PCDHGB7,0.1962,0.1339,0.06230000000000002
MIER2,0.1309,0.0686,0.062299999999999994
NFYC,0.0697,0.0074,0.062299999999999994
GTPBP10,0.2994,0.2371,0.062299999999999994
BCL11A,-0.0445,-0.1066,0.0621
EIF4E2,0.0988,0.0367,0.062099999999999995
FSTL3,0.2088,0.1469,0.06190000000000001
ATP9B,-0.141,-0.2029,0.06190000000000001
CNKSR3,0.3626,0.3007,0.061899999999999955
CHM,0.503,0.4412,0.06180000000000002
SLTM,0.3314,0.2696,0.061799999999999966
FLVCR2,0.4357,0.374,0.06169999999999998
SHISA4,0.5708,0.5092,0.06159999999999999
GTF2IRD2,0.2261,0.1645,0.06159999999999999
CHD4,0.2239,0.1624,0.0615
LDB1,0.3761,0.3146,0.0615
MAP4,0.3866,0.3252,0.06140000000000001
WDR76,0.3769,0.3155,0.06140000000000001
H1-6,0.0055,-0.0559,0.061399999999999996
RSAD1,0.1801,0.1188,0.06130000000000001
KTI12,0.2392,0.1779,0.06129999999999999
SRF,0.1395,0.0783,0.06120000000000002
CDC73,0.1953,0.1341,0.061200000000000004
NDUFAF3,0.0953,0.0341,0.0612
CAPS2,0.1453,0.0842,0.061100000000000015
MRRF,0.4668,0.4057,0.06109999999999999
COX7C,0.2462,0.1853,0.06090000000000001
CCT4,0.417,0.3561,0.060899999999999954
TCF12,0.3437,0.2829,0.06080000000000002
SCMH1,0.0753,0.0145,0.06080000000000001
TNIP3,0.3351,0.2744,0.06070000000000003
HNRNPH3,0.2222,0.1615,0.060700000000000004
AL022312.1,0.1141,0.0534,0.06069999999999999
HPS3,0.4237,0.3631,0.06060000000000004
TCF7L2,0.4819,0.4213,0.06059999999999999
GSK3A,0.32,0.2594,0.06059999999999999
CHGA,0.5919,0.5313,0.06059999999999999
DUT,0.492,0.4315,0.0605
NOM1,0.6095,0.549,0.0605
NSRP1,0.3339,0.2735,0.060399999999999954
NAE1,0.2346,0.1743,0.06029999999999999
GPN2,0.0462,-0.014,0.0602
WNT9A,-0.3664,-0.4265,0.06009999999999999
AKAP9,0.449,0.3889,0.06009999999999999
IRGQ,0.6101,0.55,0.06009999999999993
ADH6,0.5129,0.4529,0.06
COL9A2,0.4593,0.3994,0.05990000000000001
TCEAL3,0.4748,0.4149,0.05990000000000001
SLC12A9,0.4427,0.3829,0.059799999999999964
TMEM185B,0.2038,0.1441,0.0597
NDUFC1,0.0757,0.016,0.0597
TUBG2,0.1481,0.0885,0.059600000000000014
CNOT4,0.2024,0.143,0.05940000000000001
AAGAB,0.5681,0.5087,0.05940000000000001
RNF167,0.3278,0.2684,0.05939999999999995
PFDN2,0.4276,0.3682,0.05939999999999995
THG1L,0.5696,0.5103,0.05930000000000002
GPR68,0.2571,0.1978,0.05929999999999999
CHCHD1,0.2656,0.2064,0.0592
ADGRE1,0.2933,0.2341,0.0592
U2SURP,0.3974,0.3383,0.059099999999999986
KHDRBS1,0.4238,0.3647,0.059099999999999986
KATNBL1,0.357,0.2979,0.059099999999999986
E2F3,0.4929,0.4339,0.059
SHISA3,0.6432,0.5842,0.05899999999999994
ZSCAN21,0.3865,0.3277,0.05880000000000002
RMND5A,0.1813,0.1225,0.05879999999999999
PPP1R3E,0.2136,0.155,0.05860000000000001
SYT1,0.638,0.5794,0.058599999999999985
PPM1M,0.4533,0.3947,0.058599999999999985
UFSP1,0.0642,0.0057,0.058499999999999996
CDKN2A,0.6309,0.5724,0.058499999999999996
BAZ2B,0.3173,0.2589,0.05840000000000001
STRIP2,0.5186,0.4603,0.05829999999999996
IPP,0.3044,0.2462,0.0582
BARD1,0.2142,0.1561,0.05810000000000001
C1orf162,0.013,-0.0451,0.0581
SLBP,0.3887,0.3306,0.058099999999999985
STYX,0.3422,0.2841,0.058099999999999985
KSR1,0.7714,0.7133,0.05809999999999993
CFAP300,0.2963,0.2383,0.057999999999999996
SYNCRIP,0.6272,0.5693,0.05789999999999995
SCG2,0.7382,0.6803,0.05789999999999995
NOMO3,0.7191,0.6612,0.05789999999999995
HBE1,-0.0868,-0.1446,0.057800000000000004
RESF1,0.0825,0.0247,0.057800000000000004
PRDM15,0.1735,0.1157,0.05779999999999999
KIF18B,0.1994,0.1417,0.0577
ZFAND6,0.553,0.4954,0.05760000000000004
CDK5RAP3,0.1342,0.0766,0.05760000000000001
USP45,0.4493,0.3917,0.057599999999999985
SKP2,0.5637,0.5061,0.057599999999999985
DDX47,0.5179,0.4604,0.05750000000000005
ARMC7,0.0039,-0.0536,0.0575
GNA15,0.4547,0.3972,0.057499999999999996
HDAC2,0.4238,0.3663,0.057499999999999996
FAM114A2,0.4869,0.4294,0.057499999999999996
SARDH,0.5726,0.5151,0.057499999999999996
HNRNPL,-0.0484,-0.1059,0.057499999999999996
PNMA6A,0.1103,0.0529,0.05739999999999999
TEF,0.5237,0.4664,0.05730000000000007
RELCH,0.2386,0.1813,0.05730000000000002
MDM4,0.3928,0.3355,0.05729999999999996
NT5C2,0.4403,0.3831,0.05720000000000003
ZNF446,0.4223,0.3651,0.05720000000000003
NEDD9,0.4279,0.3707,0.05720000000000003
CYP4F3,0.5327,0.4756,0.05709999999999993
TIMM23,0.3136,0.2566,0.056999999999999995
RHOD,0.5131,0.4561,0.056999999999999995
UBE3C,0.549,0.4921,0.05690000000000006
GRAMD1C,0.3122,0.2553,0.05689999999999995
LYNX1,0.7523,0.6954,0.05689999999999995
TARS3,0.4723,0.4155,0.05680000000000002
API5,0.2274,0.1706,0.05679999999999999
CD69,0.5518,0.4951,0.05669999999999997
IRX3,0.4964,0.4398,0.056599999999999984
ATP5ME,0.0849,0.0284,0.0565
TBX1,0.4341,0.3776,0.056499999999999995
HP1BP3,0.1226,0.0662,0.056400000000000006
ERCC5,0.4838,0.4274,0.056400000000000006
RAD51,0.0852,0.0288,0.0564
PSMB7,0.1563,0.0999,0.05639999999999999
HYAL1,0.4042,0.3479,0.05630000000000002
PTRH1,0.2414,0.1851,0.05630000000000002
CCDC61,0.1261,0.0698,0.05629999999999999
TADA2A,0.218,0.1617,0.05629999999999999
CNOT7,0.4694,0.4131,0.05629999999999996
CA1,0.2449,0.1887,0.0562
ENY2,0.3612,0.3051,0.05610000000000004
ZNF106,0.1257,0.0696,0.05610000000000001
HECW1,0.1756,0.1195,0.05610000000000001
NLRC5,0.1491,0.093,0.05610000000000001
LMBR1,0.1991,0.143,0.05610000000000001
DHX34,0.3559,0.2998,0.05609999999999998
KIF14,0.5235,0.4674,0.05609999999999998
ZNF460,0.5222,0.4661,0.05609999999999998
SLC25A30,0.1261,0.0701,0.055999999999999994
DSC3,-0.011,-0.0669,0.055900000000000005
RBM34,0.2856,0.2298,0.055800000000000016
MRPL41,0.2827,0.2269,0.055800000000000016
GNB2,0.0175,-0.0383,0.0558
C1orf131,0.2774,0.2216,0.05579999999999999
C2CD4C,0.6244,0.5686,0.05579999999999996
SAMM50,0.1704,0.1147,0.0557
TRIM29,0.5817,0.526,0.05569999999999997
MAPKBP1,0.3038,0.2482,0.05560000000000001
ARHGAP20,0.433,0.3776,0.055400000000000005
LYSMD1,0.511,0.4556,0.055400000000000005
NEK11,0.1799,0.1245,0.055400000000000005
NDFIP1,0.4307,0.3754,0.055300000000000016
TBPL1,0.2676,0.2123,0.055300000000000016
SAP30BP,0.2443,0.189,0.05529999999999999
SLC41A3,0.2514,0.1962,0.0552
IPO5,0.4659,0.4107,0.05519999999999997
FA2H,0.6797,0.6245,0.055199999999999916
GNG4,0.4272,0.3721,0.05510000000000004
PRPF38A,0.2082,0.1531,0.05509999999999998
KPNA5,-0.1198,-0.1748,0.05500000000000001
SLC2A4RG,0.0422,-0.0128,0.055
TNS1,0.3932,0.3382,0.05499999999999999
HIVEP1,0.2441,0.1892,0.054900000000000004
DAZAP1,0.1896,0.1348,0.05479999999999999
TNFSF11,0.6352,0.5804,0.05479999999999996
SPRR3,0.5438,0.489,0.05479999999999996
AMD1,0.4211,0.3664,0.05469999999999997
IGHV3-7,0.498,0.4434,0.05459999999999998
KLF12,0.477,0.4224,0.05459999999999998
NDUFAF2,0.5204,0.4658,0.05459999999999998
MICOS13,0.1458,0.0914,0.05440000000000002
PDXP,0.1039,0.0495,0.054400000000000004
SMIM19,0.434,0.3796,0.054400000000000004
MCTS2P,0.3656,0.3113,0.05429999999999996
OTOP1,-0.1396,-0.1938,0.0542
AP4B1,-0.0435,-0.0977,0.0542
MBTPS1,0.4124,0.3582,0.05419999999999997
IFRD1,0.3834,0.3293,0.05410000000000004
TBC1D9B,0.4927,0.4386,0.05410000000000004
IWS1,0.3134,0.2593,0.05410000000000004
DSTYK,0.1773,0.1232,0.05410000000000001
TMEM38B,0.1808,0.1267,0.05409999999999998
SPRY2,0.6041,0.55,0.054099999999999926
LZTR1,0.3037,0.2497,0.05400000000000002
ZNF507,0.1522,0.0982,0.054000000000000006
SLIRP,0.3911,0.3371,0.05399999999999999
RIMS3,-0.2747,-0.3287,0.05399999999999999
CBLC,0.4757,0.4217,0.05399999999999999
SOX2,0.3638,0.3099,0.0539
FAM83D,0.3676,0.3137,0.0539
MYL12A,0.1379,0.084,0.05389999999999999
SBSN,0.2852,0.2314,0.053800000000000014
PSMC2,0.3214,0.2676,0.053800000000000014
GLYCTK,0.2799,0.2261,0.05379999999999999
SPEG,0.5178,0.4641,0.053700000000000025
SNRPB2,0.1999,0.1462,0.0537
PRPS2,0.478,0.4243,0.05369999999999997
EIF4EBP2,0.2916,0.238,0.053600000000000037
DDX43,0.5832,0.5297,0.0535000000000001
SLC9A3R2,0.558,0.5045,0.0535000000000001
ZBTB40,0.1574,0.1039,0.053500000000000006
TMEM147,-0.0157,-0.0692,0.0535
ATP6V1D,0.1671,0.1136,0.05349999999999999
GNA11,0.4481,0.3947,0.0534
PRADC1,0.5102,0.4568,0.0534
LATS1,0.469,0.4156,0.05339999999999995
ADNP2,0.2063,0.153,0.053300000000000014
UBE2W,0.5263,0.473,0.053300000000000014
ANAPC1,0.3705,0.3172,0.053300000000000014
BLZF1,0.2329,0.1796,0.053299999999999986
ELOA3D,-0.0974,-0.1506,0.05320000000000001
KDM4C,0.228,0.1748,0.0532
PIP5K1C,0.2411,0.188,0.05310000000000001
DNAJB5,0.4038,0.3507,0.05309999999999998
ASB13,0.0539,0.0009,0.053000000000000005
PANK2,0.3836,0.3306,0.05299999999999999
SLC25A11,0.4435,0.3906,0.0529
SH3GLB1,0.344,0.2911,0.05289999999999995
C1D,0.1378,0.085,0.0528
GCC1,0.3303,0.2775,0.05279999999999996
FBXL3,0.1331,0.0804,0.0527
N6AMT1,0.3908,0.3381,0.05269999999999997
C10orf88,0.455,0.4024,0.052600000000000036
BCAT1,0.489,0.4364,0.05259999999999998
TMEM160,0.3652,0.3127,0.05250000000000005
NTAN1,0.4054,0.3529,0.05249999999999999
TCP1,0.4409,0.3884,0.05249999999999999
CCAR1,0.3108,0.2584,0.0524
SRA1,0.4536,0.4012,0.0524
POFUT1,0.5645,0.5122,0.05230000000000001
NUDT22,0.1222,0.0699,0.0523
TRAPPC9,-0.0121,-0.0644,0.0523
PPM1B,0.0432,-0.0091,0.0523
TUBA4A,0.6302,0.578,0.052200000000000024
AGO1,0.2542,0.202,0.05219999999999997
NCKAP5,0.408,0.3559,0.05209999999999998
RSAD2,0.286,0.2339,0.05209999999999998
MRI1,0.5819,0.5298,0.052099999999999924
PCDHGB5,0.6258,0.5738,0.052000000000000046
FLVCR1,0.3807,0.3288,0.0519
PARP1,0.5573,0.5055,0.05180000000000007
TMEM104,0.3911,0.3393,0.05180000000000001
TMEM259,0.2173,0.1655,0.051799999999999985
MID2,0.5604,0.5086,0.05179999999999996
SAT1,0.3032,0.2515,0.051700000000000024
RTF1,0.538,0.4863,0.051700000000000024
MAN2B1,0.4208,0.3691,0.051700000000000024
ZNF638,0.4051,0.3534,0.051700000000000024
EEF1AKMT1,0.4223,0.3706,0.051700000000000024
MIIP,0.1515,0.0998,0.051699999999999996
PSMC6,0.479,0.4273,0.05169999999999997
AMN1,0.3513,0.2997,0.05159999999999998
CALB1,0.4146,0.3631,0.051500000000000046
BICRAL,0.2146,0.1631,0.05150000000000002
CHAC2,0.4564,0.405,0.051399999999999946
GXYLT1,0.3721,0.3208,0.05130000000000001
NEK6,0.6019,0.5507,0.05120000000000002
