gene,spearman_r,p_value,n_samples
IGF1R,0.6373,7.125281707501678e-11,84
TRAF1,0.6372,1.2879017469653192e-07,56
PRAM1,0.6371,1.7735204762528284e-09,72
KIFBP,0.6371,7.236362917594909e-11,84
AKAP9,0.6368,7.451154999903516e-11,84
EIF2AK2,0.6367,7.510833880287529e-11,84
SLC44A2,0.6367,7.497566886206961e-11,84
SHPRH,0.6366,0.00027089755697056535,28
MMRN1,0.6366,7.597143148866682e-11,84
CIAO3,0.6365,7.667971916124432e-11,84
GOLGA1,0.6364,7.726117853940814e-11,84
PAWR,0.6363,7.809323678674286e-11,84
RETSAT,0.6361,7.925826509433793e-11,84
CA12,0.636,7.975371440239048e-11,84
PEAK1,0.6359,8.072727970211698e-11,84
HOOK1,0.6359,8.087631532823264e-11,84
METAP1,0.6359,8.060523297010311e-11,84
PPP4R3A,0.6358,8.169230684680045e-11,84
RUNX3,0.6358,1.1975480875273536e-06,48
PTPN12,0.6354,8.42868888183244e-11,84
FZD6,0.6354,7.016037984237218e-10,76
NOMO3,0.6354,4.9408393113139346e-08,60
GSR,0.6353,8.486515575959775e-11,84
WNK1,0.6352,8.611260357566188e-11,84
PPP1R3E,0.6351,8.677633188539066e-11,84
THEMIS2,0.6351,8.656834312951737e-11,84
P4HA1,0.6351,8.697839767908037e-11,84
FCSK,0.6347,8.953000473870584e-11,84
NR2C2AP,0.6345,9.133234687499831e-11,84
PBRM1,0.6344,9.254938467338383e-11,84
SPON2,0.6344,1.2858402028679292e-06,48
CASP10,0.6341,9.475805041565045e-11,84
MSN,0.6335,1.0006909833925441e-10,84
SIRT5,0.6334,1.0046647152771055e-10,84
SERPINB6,0.6334,1.0105752097147125e-10,84
PTPRU,0.6333,2.897991482298292e-10,80
CAVIN1,0.6332,1.027012465873162e-10,84
TP53BP1,0.6331,1.0381034147273974e-10,84
PHF6,0.6329,1.0496814858691042e-10,84
FERMT2,0.6329,1.0517103507324495e-10,84
MEAK7,0.6328,1.0591917531776728e-10,84
MAPK10,0.6328,0.008514000058989777,16
HHLA2,0.6328,1.178120703230335e-05,40
PLEKHG2,0.6327,7.13003166747558e-09,68
GNG2,0.6327,1.0712343449467306e-10,84
APAF1,0.6327,1.0719245678543678e-10,84
NDRG3,0.6326,1.0797507922830518e-10,84
TACSTD2,0.6324,1.0994229892341419e-10,84
QKI,0.6324,1.1001342723901363e-10,84
VPS36,0.6323,1.1067409758044038e-10,84
DCAF11,0.6323,1.1094545782264712e-10,84
PTAR1,0.632,1.1432449933252889e-10,84
ALOX5AP,0.6318,3.292235698774155e-10,80
SGSM1,0.6317,0.00031149335742438244,28
RELL1,0.6317,1.1695739271656782e-10,84
TAP2,0.6315,1.1926392638865535e-10,84
CARD16,0.6314,3.412159005708787e-10,80
MICAL3,0.6313,1.208838382703297e-10,84
C2orf72,0.6313,0.008716313770476903,16
UBP1,0.6313,1.208615669722581e-10,84
ENDOD1,0.6313,1.2157977584841934e-10,84
EFHD2,0.6311,1.2307497899008e-10,84
CALB2,0.6309,8.080844225255359e-09,68
C17orf97,0.6307,3.6207471556563343e-10,80
FN3KRP,0.6307,1.27180363613499e-10,84
SULT2B1,0.6306,1.6855903473160828e-05,39
STRIP2,0.6306,1.2936698789191793e-10,84
PAGR1,0.6305,1.038254012392687e-09,76
MOV10,0.6305,1.3044946569556133e-10,84
PDK3,0.6304,1.310804079354987e-10,84
TBC1D9B,0.6303,1.3249044977591376e-10,84
FOXRED2,0.6303,0.0009627633334725895,24
TGFBR2,0.6301,1.3427528700907513e-10,84
TRMT5,0.63,1.3619165921887473e-10,84
SLC25A21,0.63,1.0799489283028108e-09,76
RAMP2,0.6298,4.64400851921111e-06,44
SRI,0.6297,1.393210578873669e-10,84
CCAR2,0.6297,1.3949420574777476e-10,84
PLCG1,0.6296,1.4066950624285522e-10,84
TUBB4B,0.6295,1.417755396042217e-10,84
PPA1,0.6295,1.4152596029540131e-10,84
PDXK,0.6295,1.4232938280405994e-10,84
OBSL1,0.6295,1.4138747059286205e-10,84
L2HGDH,0.6295,1.4195368918962287e-10,84
GGACT,0.6294,1.4288983298454357e-10,84
LANCL2,0.6292,1.4559898863329106e-10,84
HOOK2,0.6292,1.4541628913613102e-10,84
ARAP1,0.6292,1.4499984046350906e-10,84
INF2,0.6291,1.4695249387231687e-10,84
PRSS23,0.6291,1.4644785193863878e-10,84
SMAD3,0.6291,1.4651013240984451e-10,84
COBLL1,0.629,0.002965618180485663,20
TFPI2,0.6289,1.3859554488893053e-05,40
RRAS,0.6289,1.4950354935334835e-10,84
PDK1,0.6289,1.4939446447694002e-10,84
FBXL17,0.6288,1.5041038191831866e-10,84
CMTM4,0.6285,1.5532028377873285e-10,84
SUMF2,0.6285,1.545160463155897e-10,84
PLXNA1,0.6284,9.653553000211277e-09,68
MVK,0.6283,1.5710606614482335e-10,84
CRADD,0.6282,1.5808529910696154e-10,84
TMEM132A,0.6279,0.00011965433666465109,32
SEMA5B,0.6279,1.6271598092877288e-10,84
ETHE1,0.6278,1.6477675457935725e-10,84
SLC16A3,0.6278,1.6376159091482716e-10,84
WLS,0.6278,1.6444328629400385e-10,84
SST,0.6278,0.012215655208476258,15
SLC25A4,0.6278,1.6363492060507047e-10,84
HSDL2,0.6277,1.6647934005063804e-10,84
GRB2,0.6276,1.674070607605457e-10,84
LRRFIP1,0.6274,1.6949023342280205e-10,84
TSPAN1,0.6273,4.796642447459534e-10,80
MLXIPL,0.6273,1.3352940061576339e-09,76
RDH11,0.6272,1.7266874210974215e-10,84
TMEM82,0.6271,4.265756308956426e-05,36
SCPEP1,0.6271,1.7480249935111553e-10,84
FAM120C,0.6271,1.7411544588388288e-10,84
PLSCR1,0.627,1.7567269687458e-10,84
SLC28A1,0.627,1.7674044189033584e-10,84
XAF1,0.6267,5.346126295750715e-06,44
MOB3B,0.6267,5.01304811990962e-10,80
TBC1D22A,0.6267,1.8005600477423525e-10,84
INPP1,0.6266,1.824481417497613e-10,84
PPP1R7,0.6264,1.8594869212341954e-10,84
CHEK2,0.6264,1.4315774594791436e-09,76
IRF2BPL,0.6262,1.888151887717031e-10,84
SLC33A1,0.6261,1.9027849706064482e-10,84
PGM2L1,0.626,1.9265428944399932e-10,84
TTC25,0.6259,0.00012744358522608524,32
LRP1,0.6258,1.9504639421619695e-10,84
