gene,spearman_r,p_value,n_samples
TRIP6,0.6607,4.164955861761262e-14,102
MDN1,0.6607,4.1559998176696357e-14,102
CCDC186,0.6606,4.196245434679209e-14,102
PSEN2,0.6606,5.823847316886748e-13,93
HYKK,0.6604,2.6287730462321683e-06,41
MTARC2,0.6604,4.2906617379926254e-14,102
USP24,0.6604,4.308520458140569e-14,102
NPM1,0.6604,4.291692184024643e-14,102
GUCY1A1,0.6603,4.3593467465385816e-14,102
PARN,0.6601,4.4798779591505376e-14,102
ZNF385B,0.66,4.5047282010046943e-14,102
GMFG,0.6599,4.5614110493596724e-14,102
KIFC1,0.6598,4.612483193112698e-14,102
CYP4B1,0.6598,4.6299805492549685e-14,102
CDC42BPG,0.6598,4.6488877084839806e-14,102
GOLM1,0.6598,4.64869589066097e-14,102
C1QTNF3,0.6595,9.997276103731232e-09,60
TDP1,0.6595,4.780297982149414e-14,102
UBASH3B,0.6594,4.849806563107719e-14,102
SIPA1,0.6594,4.879189290963932e-14,102
VAV1,0.6594,4.855395753287667e-14,102
IGLV8-61,0.6593,4.911593220956423e-14,102
DDX19A,0.6593,4.91537750304822e-14,102
C1QTNF2,0.6593,0.00018356206204554404,27
LPL,0.6593,4.895222808268809e-14,102
PNPT1,0.6593,4.9176854213057204e-14,102
RHOF,0.6593,4.8854616282083625e-14,102
ARHGEF12,0.6592,4.9701316930235516e-14,102
RAB4A,0.659,5.0874858659496986e-14,102
TNC,0.659,5.1098549353073833e-14,102
APBA1,0.6589,5.137263732565329e-14,102
CILP2,0.6587,1.6970374892872287e-12,90
TMLHE,0.6586,5.3090661810434407e-14,102
PDK3,0.6586,5.3130684196085924e-14,102
GSTM5,0.6586,5.325563892011153e-14,102
ZFYVE1,0.6586,5.347739308381275e-14,102
VPS36,0.6584,5.470919588105873e-14,102
PRKAA2,0.6584,5.4388635204239826e-14,102
FGL1,0.6584,1.7355226266125735e-13,98
AKAP12,0.6583,5.528964996797902e-14,102
PPP6R2,0.6583,5.52099976872226e-14,102
SPATA5,0.6582,5.610208300785393e-14,102
CARMIL2,0.6582,1.7960202294533972e-12,90
RASAL2,0.6581,5.6531480909642274e-14,102
PRR36,0.658,1.8222467721954728e-13,98
PRDX4,0.658,5.71987997985262e-14,102
ARSD,0.658,5.741224965736438e-14,102
SLC39A8,0.6579,5.824562492283945e-14,102
GALNT12,0.6578,1.3861836115823616e-13,99
MTMR9,0.6578,5.866697555476583e-14,102
S100A7,0.6578,4.2863810825804704e-05,32
