gene,spearman_r,p_value,n_samples
LMBR1,0.3744,0.00041524637096507916,85
FOXO4,0.3744,0.011278472697885011,45
ELL2,0.3743,5.6169056527186466e-05,110
PRKAA1,0.3742,5.6436349452887423e-05,110
PRDM15,0.3741,0.00018799742365159733,95
GNPAT,0.3741,5.6794906106771726e-05,110
RAB33B,0.374,5.6908068455118186e-05,110
PEX7,0.374,8.489528592383935e-05,105
CEP350,0.374,5.7136394691816526e-05,110
SLC25A11,0.3739,5.725796368883524e-05,110
MED12,0.3739,5.717537427760056e-05,110
LRRC46,0.3737,0.0009595718952938496,75
RPTOR,0.3737,5.787005672542359e-05,110
LSM5,0.3736,5.803583568382487e-05,110
TRPT1,0.3735,5.8377125687323397e-05,110
FAM8A1,0.3734,5.8867082549986104e-05,110
RBMX2,0.3731,5.946636773707462e-05,110
GXYLT1,0.373,5.998697810280948e-05,110
INTS6L,0.373,0.0006548474181476522,80
MAT2B,0.3729,0.0006574740978799226,80
PPP3CB,0.3729,6.018887243073874e-05,110
PHETA1,0.3729,8.92925729055614e-05,105
CRACR2B,0.3728,6.052793316825998e-05,110
PELO,0.3725,6.12859645216455e-05,110
PANK1,0.3724,0.007746364468169494,50
CDIPT,0.3722,6.22680122022156e-05,110
PPP4C,0.3722,6.237095701561457e-05,110
TGIF1,0.3721,0.0004535755973260675,85
NOL6,0.3721,6.263522928839307e-05,110
SCAMP4,0.372,6.29765906854058e-05,110
WDR34,0.372,9.322067935531757e-05,105
NPAT,0.372,6.300962272878494e-05,110
PAIP2,0.3719,6.308970707434956e-05,110
MRPL11,0.3716,6.401149364382842e-05,110
FPR1,0.3716,6.419474487533448e-05,110
HIVEP2,0.3716,9.487653438315686e-05,105
RNASEH2A,0.3715,6.44261565801843e-05,110
TP53BP2,0.3715,6.437675776025284e-05,110
PHF23,0.3714,6.470828844712528e-05,110
MYL4,0.3713,6.51517551847649e-05,110
ZUP1,0.3713,0.005261289423930695,55
CKS2,0.3713,9.623730413561079e-05,105
ANKIB1,0.3712,6.5343572461426e-05,110
RPP38,0.3712,6.534909825182231e-05,110
MRPS24,0.3711,6.563045457500481e-05,110
SPEG,0.3711,0.0007006487595894645,80
DYNLRB1,0.371,6.595967775259978e-05,110
C1orf52,0.371,6.615959454166524e-05,110
MAP3K2,0.371,6.60528117973088e-05,110
PRR11,0.3709,0.01847440002277278,40
ENY2,0.3708,6.685355732258797e-05,110
MKLN1,0.3707,6.720996456388322e-05,110
MIDN,0.3705,0.043886029353673264,30
DOCK9,0.3703,0.00022115601786067203,95
RPL36AL,0.3703,6.85119056228957e-05,110
NRAS,0.3702,6.861349009752414e-05,110
TPT1,0.3701,6.919951925900516e-05,110
SYTL5,0.37,0.06868060622866676,25
ADM2,0.37,0.06868060622866676,25
FKBPL,0.3699,6.957884972692095e-05,110
DENND5B,0.3699,0.0003328110648808441,90
PSMC2,0.3698,7.003579749935085e-05,110
CRYGS,0.3697,0.29305007529282234,10
CCDC78,0.3697,0.0024361517649034562,65
DCAF5,0.3697,7.047787439322533e-05,110
DCAF17,0.3697,0.29305007529282234,10
SNIP1,0.3696,7.064948740084544e-05,110
GIMAP1-GIMAP5,0.3696,0.04440978996732131,30
NEU3,0.3695,0.003663901341709085,60
SLC9A8,0.3695,0.00015468030898639049,100
CPSF4,0.3695,7.116118447464551e-05,110
PARK7,0.3694,7.158963026782036e-05,110
SCAP,0.3693,0.0001557767586388444,100
BAX,0.3692,7.227658395173553e-05,110
RBM17,0.369,7.267706642911913e-05,110
SMNDC1,0.3689,7.303603082671718e-05,110
GRP,0.3689,0.00010803284591351046,105
SHQ1,0.3689,0.0016756836835226598,70
PLXNA3,0.3687,0.008415140520067827,50
EXOSC7,0.3687,7.37982078103777e-05,110
EIF5A,0.3686,7.42946457313415e-05,110
ADD3,0.3686,7.444224222468808e-05,110
ZNF440,0.3685,0.06993034335673072,25
RING1,0.3685,7.451464335138237e-05,110
AIMP1,0.3682,7.588856079298253e-05,110
CLP1,0.3682,7.587940957288534e-05,110
TMEM41B,0.3682,7.588461105519477e-05,110
SETD9,0.3682,0.01941457738104168,40
ZNF544,0.368,0.012880724820319529,45
BHLHE41,0.3679,0.17734214689349131,15
TIAL1,0.3678,0.0001666554040646177,100
EFHC1,0.3678,7.715432835790018e-05,110
CMTM6,0.3678,0.00016682376516090564,100
BTG1,0.3677,0.0005364176321078684,85
TSSC4,0.3675,7.827328878072668e-05,110
CAPZA2,0.3674,7.875213794906776e-05,110
LRRC23,0.3672,0.0039026377328882735,60
PODNL1,0.3672,0.0039029340695093456,60
PRPF38A,0.3668,8.116079626353811e-05,110
STK25,0.3667,8.15751750227308e-05,110
UTP3,0.3667,8.121820469718202e-05,110
HNRNPL,0.3666,8.168245705184739e-05,110
USP47,0.3666,0.008824245070013918,50
MCRS1,0.3666,8.165377732297268e-05,110
CIAO2A,0.3665,8.207757014039028e-05,110
TCEANC2,0.3665,0.00591748970218601,55
LMF1,0.3663,0.00012138028653166506,105
GABARAP,0.3663,8.284255608155594e-05,110
ALG8,0.3663,0.000121816823048785,105
RPS7,0.3661,8.372969037331534e-05,110
JARID2,0.3659,8.440584661250695e-05,110
UBE2J2,0.3657,0.00031227967284907344,93
GBP7,0.3657,0.00026810162259243103,95
ALS2,0.3657,8.555177681049533e-05,110
FASTKD3,0.3657,0.0018524628711602282,70
ARPP19,0.3654,8.665860892356615e-05,110
HOXA4,0.3654,0.11312213950560131,20
MRNIP,0.3653,8.716912664209299e-05,110
ROBO4,0.3652,0.00018731450545778395,100
NPTN,0.3652,8.757329443640425e-05,110
TKTL1,0.3649,0.006152102052230215,55
ART4,0.3649,0.00018937095156858444,100
AKAP14,0.3648,0.11377550964778047,20
PCGF5,0.3646,8.991697012583283e-05,110
STXBP3,0.3646,9.002112581678774e-05,110
CBWD2,0.3643,0.00013320785308638944,105
IGKV3OR2-268,0.3643,0.18191025904581395,15
RNF167,0.3641,0.00013474224059746283,105
HIF1A,0.364,0.0004214074902079979,90
FNTB,0.364,0.0001971771031610032,100
SH3RF3,0.364,0.00019706966800247437,100
FAAP100,0.364,9.250177165759497e-05,110
PUF60,0.3638,9.357619894047216e-05,110
MARK4,0.3637,0.0002915639464170085,95
CNKSR3,0.3637,0.0013372020903026157,75
BTG3,0.3636,0.002905760936226943,65
FAM133B,0.3635,0.00020158305227357173,100
C19orf54,0.3635,0.00020124859509800273,100
WDR83,0.3634,9.553011134773632e-05,110
FBXO28,0.3634,9.553384174739757e-05,110
MYZAP,0.3633,0.0001502306867211564,104
PSMD9,0.3632,9.648272547579222e-05,110
RPL23,0.3632,9.611213416782833e-05,110
FBXL18,0.3631,9.666556622598037e-05,110
PLEKHB2,0.3628,9.82516617782752e-05,110
COX6C,0.3628,9.803107992389118e-05,110
ATP5MD,0.3627,9.836819071674259e-05,110
PER1,0.3626,9.918612569882913e-05,110
MAPK1,0.3626,9.921944079893103e-05,110
CHID1,0.3625,9.961255601585483e-05,110
SDF2L1,0.3624,0.00010011039360707463,110
IFT172,0.3621,0.00010121426238188234,110
SLC46A1,0.3619,0.014568003660442004,45
CCT4,0.3618,0.00010291471860650634,110
CFH,0.3616,0.00010386017706098753,110
LDLRAD1,0.3616,0.014659291972027408,45
DPYS,0.3615,0.0021088856942075313,70
MRPL15,0.3615,0.00010424044102915863,110
CTR9,0.3615,0.00010415568643740568,110
CNTN4,0.3613,0.03294441399928095,35
FLYWCH1,0.3613,0.00010554560582299394,110
CCHCR1,0.3613,0.003105842777028278,65
DNA2,0.3609,0.11798037156435762,20
C11orf98,0.3608,0.00010785491499903189,110
TRAK2,0.3607,0.0004782124794616639,90
APOE,0.3607,0.00010823880708444874,110
ZBTB40,0.3607,0.00010840670771924014,110
ZNF853,0.3606,0.0010159091329230124,80
METTL14,0.3605,0.00010917098938092169,110
KCTD5,0.3605,0.00010942088138716816,110
MIOS,0.3604,0.00010972372740046987,110
SREK1IP1,0.3604,0.0007033269223138033,85
TENT4A,0.3603,0.033505997999595916,35
PDP1,0.3601,0.00011176908336282323,110
CDC25B,0.36,0.006937037314702052,55
CTNNA1,0.3599,0.00011273425602419118,110
HDAC11,0.3597,0.0010504510227796156,80
D2HGDH,0.3597,0.00011358069717680521,110
RPL5,0.3597,0.00011374911465219888,110
C2orf42,0.3595,0.00011466999788249464,110
HEPHL1,0.3594,0.11963250632903898,20
U2AF2,0.3594,0.00011542112888412792,110
ADGRA3,0.3592,0.01536951988866077,45
PRKG2,0.3589,0.00011800302859367201,110
PKM,0.3589,0.00011825058166310709,110
EFR3A,0.3589,0.0001179748531305804,110
KAT14,0.3588,0.00011856495802671807,110
BPGM,0.3588,0.00011842020299716666,110
ITPA,0.3588,0.00011827501439344235,110
SLC5A8,0.3588,0.05149125230993088,30
SELPLG,0.3588,0.0005150433562260652,90
GEMIN8,0.3587,0.00011911316541338507,110
GOLGA4,0.3586,0.0015823864396559103,75
NLRP4,0.3586,0.18937521213164052,15
ACADM,0.3585,0.0001200434894948606,110
SLC25A35,0.3584,0.00012055737161811442,110
PRKN,0.358,0.00012280775543312825,110
TMEM222,0.358,0.0001232101938894216,110
TPM1,0.3579,0.0023507171444996804,70
ID4,0.3578,0.004998588174333854,60
SULT1A2,0.3577,0.0001793627400238204,105
ZNF329,0.3576,0.31037609170568026,10
MCTS1,0.3576,0.0001252860690143361,110
GORASP1,0.3576,0.00012548919887969128,110
SHOC2,0.3575,0.0001258021910079633,110
NBR1,0.3575,0.0001261370371998656,110
MFGE8,0.3575,0.00012601380587052408,110
AURKAIP1,0.3575,0.0016374119574008154,75
CFI,0.3574,0.00012636443798545643,110
TRPM2,0.3573,0.0016510620727735082,75
GGCX,0.3573,0.00012711757955012458,110
BUB3,0.3572,0.000127939860629737,110
RREB1,0.3572,0.00012774755236116898,110
C7orf25,0.3572,0.00012762656561462747,110
BHLHA15,0.3571,0.001790549523968678,74
KRT79,0.3569,0.07987789667422375,25
EIF3E,0.3567,0.0001309824982612302,110
RBM34,0.3565,0.00013227290705765488,110
DNAJC8,0.3565,0.00013191534560139773,110
MPC1,0.3564,0.011063400868457926,50
CAVIN1,0.3562,0.00013380105449547754,110
LIPT2,0.3561,0.000824352965115087,85
ERCC1,0.3561,0.00013430745677043537,110
N4BP2L2,0.3561,0.0001343491575363876,110
SLIRP,0.356,0.00013480632186636089,110
CAPZA1,0.3558,0.00013657781811439579,110
MAZ,0.3557,0.00013720574554557585,110
AMT,0.3557,0.000281711149878301,100
ENGASE,0.3557,0.00013698297967399764,110
SSU72,0.3555,0.00013850894499727195,110
