gene,spearman_r,p_value,n_samples
PELO,0.379,0.0014375983838658044,68
GBP7,0.379,0.0014387890609684469,68
PARP16,0.3788,0.004730530353456059,54
SCYL2,0.3787,0.001449563168933723,68
GATAD2A,0.3786,0.001453586849093939,68
GPN2,0.3786,0.004372577003124667,55
NECTIN2,0.3786,0.0014537519191766496,68
MLF1,0.3785,0.003397543398822219,58
SPOUT1,0.3785,0.001457171130231633,68
CLN8,0.3784,0.004390511283879593,55
APEH,0.3784,0.0014647937495593745,68
PDPR,0.3783,0.0014677145462352076,68
RPAP1,0.3782,0.0014753619720911208,68
MCF2L,0.3782,0.0020638748098541697,64
KIAA2013,0.378,0.00148460585988229,68
NUBPL,0.378,0.0014802881466556628,68
KAT7,0.3779,0.0014863136029260732,68
BOK,0.3778,0.0074496525895908034,49
SEC24C,0.3777,0.0014980378425232697,68
COL6A2,0.3777,0.0014960481704512241,68
ZNF784,0.3775,0.11104885154478657,19
PHKG1,0.3775,0.0032075621926532225,59
IKBKE,0.3774,0.0015112063668325044,68
SMIM12,0.3774,0.0032149080633697962,59
ZNF512B,0.3773,0.0015169567150627608,68
MRPS2,0.3772,0.001518102141729027,68
KLF6,0.3771,0.016451645965631596,40
EMC3,0.3771,0.0015257652391561457,68
GLMP,0.377,0.0015304967441988804,68
CLOCK,0.3769,0.057666659028064525,26
POLD2,0.3769,0.0015326161100539916,68
MEF2A,0.3769,0.005409727456248245,53
TANK,0.3769,0.0015335833199265241,68
HDDC3,0.3768,0.001540797748457671,68
GTPBP1,0.3768,0.0015399323731596895,68
PRMT7,0.3767,0.001542636221698841,68
CWC22,0.3767,0.0015455047114715877,68
RIOK2,0.3766,0.0015466126309793332,68
SECISBP2,0.3766,0.025753179638655116,35
PRKAB1,0.3766,0.0015469473350053981,68
MEX3D,0.3765,0.0015554520663884684,68
MRPL48,0.3765,0.0015518041227644908,68
OSBPL8,0.3764,0.001558222959337763,68
TMEM175,0.3764,0.015299659721176176,41
IGHV4-31,0.3763,0.02368118907356648,36
FMC1,0.3762,0.0021866380975947607,64
BTD,0.3762,0.0015681762418908501,68
VAMP8,0.3762,0.0015700995541540928,68
GLRX5,0.3761,0.00157302547117273,68
RPS6KC1,0.3761,0.0028175482396044864,61
ATIC,0.3761,0.0015737855830151616,68
CPSF3,0.3759,0.0015843499989736658,68
PARS2,0.3759,0.0015827641269435613,68
SCAF4,0.3759,0.00158317459939398,68
CWF19L2,0.3759,0.0022089147900859404,64
RPF1,0.3758,0.0015881223502714158,68
CYP4B1,0.3758,0.18541002869712306,14
LDB1,0.3757,0.0015908424663552139,68
HGSNAT,0.3757,0.003657560580656309,58
CCL28,0.3757,0.015487704058058927,41
RSRC1,0.3757,0.0015944503755678419,68
MAPK1IP1L,0.3757,0.0015935606769373926,68
CRNN,0.3757,0.001590962815243473,68
NIPSNAP2,0.3757,0.001594507897444067,68
AP1B1,0.3756,0.0016003177129000382,68
WARS2,0.3754,0.0016102706268416496,68
GID8,0.3753,0.0016111060842283012,68
ZC3H15,0.3753,0.0016106883025747217,68
TAF3,0.3753,0.10295292279593747,20
DDX47,0.3751,0.0016231610059473803,68
TMED8,0.3749,0.001635296805120627,68
AIFM2,0.3748,0.0016389340740502099,68
H1-0,0.3747,0.0016422756863296777,68
CHERP,0.3747,0.0016441015976519432,68
IGHG3,0.3746,0.0016468404188525198,68
CLCN7,0.3746,0.0016497742235488605,68
