gene,spearman_r,p_value,n_samples
APOA1,0.1131,0.33065232370149,76
RFXANK,0.1131,0.33062776138178734,76
VPS8,0.113,0.33118313139043365,76
PWP2,0.1129,0.5056859725733844,37
RER1,0.1129,0.3316611827009089,76
SREBF2,0.1128,0.45561535565521427,46
BET1L,0.1127,0.3322310607906217,76
SLC49A4,0.1127,0.6892290163917693,15
RANBP6,0.1126,0.3328090632686467,76
ANKHD1-EIF4EBP3,0.1124,0.4093953785563047,56
TTF1,0.1123,0.3441558809022748,73
TUBA8,0.1123,0.3342687227945828,76
MIIP,0.1121,0.6379299488144292,20
UNKL,0.112,0.3354048872211676,76
RCAN3,0.1119,0.4389666330843913,50
TOR1AIP2,0.1119,0.33570513851368355,76
OR10G3,0.1119,0.46942713491172233,44
GAP43,0.1116,0.6698308183959898,17
NUMA1,0.1116,0.43106362754134936,52
AP3M1,0.1116,0.33712604187628153,76
MBLAC1,0.1114,0.3382390909795753,76
WDR13,0.1113,0.3386303354302288,76
ZNF574,0.1112,0.33898890573056895,76
RALA,0.1111,0.33947721405851544,76
MSANTD2,0.111,0.35690286442106883,71
COPS7A,0.1109,0.3402322693583259,76
NAA35,0.1106,0.3413615992888259,76
HNRNPU,0.1106,0.34161506220963156,76
RMND5A,0.1105,0.34206584596404016,76
AP2A2,0.1102,0.3862001036913838,64
FGD6,0.1102,0.3434800270450178,76
BCL7B,0.11,0.34430443833771857,76
INTS1,0.1099,0.344484900520536,76
CD101,0.1099,0.42431807601643035,55
BRI3BP,0.1099,0.34443117254041167,76
RPL23A,0.1099,0.34451872398654576,76
TAF1,0.1099,0.34441914236071436,76
COX15,0.1098,0.3957480872821276,62
NIN,0.1098,0.36910353194972684,69
DAG1,0.1097,0.34560731502032677,76
LILRB1,0.1097,0.6182571644349517,23
C6,0.1096,0.3458319847378967,76
LILRB5,0.1094,0.7634826463741492,10
APOB,0.109,0.3486825957423985,76
TH,0.109,0.5662470643634773,30
CLTC,0.1089,0.34922487446354594,76
C2CD3,0.1088,0.38465454367313273,66
MTHFS,0.1088,0.4822349505318925,44
FBXL12,0.1087,0.38493999891741615,66
RPL10A,0.1086,0.35028416795149814,76
SMG8,0.1085,0.3508613921759498,76
IGLV5-45,0.1084,0.5232526804218217,37
COMMD2,0.1083,0.35158475956975316,76
ASB3,0.1081,0.3626104623965569,73
ZBTB44,0.1081,0.5010475041435387,41
COPS3,0.1078,0.35406246230544963,76
ATAD5,0.1077,0.7140308087262492,14
BANP,0.1077,0.354456099599384,76
SLC35A1,0.1077,0.6004623562717607,26
EXOSC1,0.1076,0.35481642533466323,76
EEF1A1,0.1076,0.3548547559495923,76
CCNY,0.1075,0.35527216618139296,76
NFYC,0.1075,0.35533901059739575,76
TMEM39A,0.1074,0.48788692074943957,44
DERL2,0.1074,0.3555865864023762,76
TMEM117,0.1072,0.6437866211335,21
DPH3,0.1072,0.37691351446320887,70
ARL14EP,0.1071,0.3571997339093788,76
RWDD2A,0.107,0.35738170115206497,76
RBIS,0.107,0.35746330962865486,76
LCAT,0.1068,0.3586150694283531,76
HERPUD2,0.1067,0.6037700023359591,26
MCL1,0.1066,0.40973065879888393,62
FBXO45,0.1066,0.3593649462685472,76
SERPINA7,0.1065,0.3598973609016066,76
CWC15,0.1065,0.35974684573145194,76
SEPTIN8,0.1064,0.3601646146557318,76
BABAM1,0.1062,0.361269624750103,76
ZNF653,0.1062,0.6381323731917964,22
RBFA,0.1061,0.3617573921096301,76
MORF4L1,0.1061,0.36177720098094945,76
SMIM22,0.1061,0.3966064843747433,66
TRNAU1AP,0.106,0.3619936436594277,76
TXNDC15,0.106,0.44121799613140106,55
SFXN4,0.1059,0.3626198129431954,76
HEMK1,0.1057,0.5782042613500255,30
VPS16,0.1056,0.3640087267882817,76
PRIMPOL,0.1056,0.5167366192944326,40
VPS33B,0.1055,0.38140254919162325,71
ZNHIT1,0.1055,0.36443251099224344,76
ZDHHC21,0.1054,0.4148635319670619,62
NET1,0.1053,0.44001620379736345,56
HSF2,0.1053,0.5730498853540951,31
ZNF865,0.1052,0.5128975754818957,41
TRMT112,0.1051,0.36608376167325185,76
ALKBH6,0.1051,0.48189726337769556,47
FAM193B,0.105,0.3868466796830061,70
AFF4,0.105,0.36664176633163775,76
EGR1,0.105,0.43296080920338165,58
TRAPPC3,0.1049,0.36710757840770114,76
PDCD7,0.1049,0.3673256616171303,76
DROSHA,0.1047,0.3679110656047447,76
CPSF2,0.1046,0.3684706502950279,76
RPL12,0.1042,0.37027823328245724,76
SLAIN2,0.1039,0.3717933231212233,76
ATG101,0.1039,0.3716922649293678,76
ATG12,0.1038,0.3722216538088126,76
ZNF432,0.1038,0.7128864822678896,15
PTRHD1,0.1037,0.3727885394473045,76
OFD1,0.1036,0.37293503069400946,76
UFD1,0.1035,0.37359663228568746,76
EIF3D,0.1035,0.3737564264594363,76
RACK1,0.1035,0.3734729957990417,76
ENGASE,0.1034,0.37404106421964867,76
GEMIN8,0.1033,0.3743148722897538,76
GPR108,0.1033,0.4129857194014188,65
RNF167,0.1033,0.3744156930220567,76
ZNF276,0.1032,0.37486072098262924,76
DAD1,0.1032,0.37489026810817844,76
SREK1IP1,0.1032,0.4577111411484885,54
TAF1C,0.1031,0.5810902208707452,31
RUBCN,0.103,0.41066182160959946,66
CHTOP,0.103,0.3757793277351057,76
SEMA5B,0.103,0.7769984634438898,10
EMC2,0.1027,0.3771774474295643,76
DDX5,0.1027,0.37753589523425696,76
ITGB1BP1,0.1026,0.4087918337587281,67
BTN2A1,0.1026,0.412493725489171,66
SMDT1,0.1025,0.4399149613622895,59
MEN1,0.1025,0.3780586315333377,76
SMG9,0.1023,0.379159392653998,76
TMEM131,0.1023,0.37919722093792385,76
PARK7,0.1022,0.3795240647317545,76
FAM89B,0.1019,0.380848149679037,76
CIZ1,0.1018,0.3813403405495122,76
RASSF1,0.1017,0.4129513706654828,67
DAZAP2,0.1017,0.38207916933447406,76
NDUFA11,0.1015,0.38276209278137546,76
UBTD2,0.1014,0.38348068329913426,76
DMAC2,0.1013,0.4004612870466325,71
CREB3L1,0.1012,0.49857566492305644,47
RPL22,0.101,0.38542098418169857,76
CEP70,0.1009,0.5145016284464985,44
AP2M1,0.1007,0.38679298000360984,76
H2AX,0.1007,0.38670253434312435,76
RPS9,0.1003,0.38862975954076334,76
CDC42,0.1003,0.38842177500137576,76
MSANTD3,0.1001,0.7123131402394753,16
KL,0.1001,0.6660593128945892,21
POLD4,0.1001,0.39944387540884213,73
SLK,0.1001,0.4098924492528208,70
CYP4F12,0.1,0.7698749998921367,11
TTC14,0.1,0.40647555065486923,71
WHRN,0.1,0.6419932296067887,24
AGTRAP,0.0998,0.4010523399160502,73
APPBP2,0.0996,0.39176003362168355,76
ZNF277,0.0995,0.4783217630718537,53
THAP1,0.0995,0.6075080663067818,29
WDR5,0.0994,0.39288084936170536,76
CEP250,0.0992,0.3940165174992261,76
ZNF394,0.0992,0.4429103132595599,62
F13B,0.0991,0.39427208942421693,76
FETUB,0.0988,0.39578989451624325,76
TRAM2,0.0983,0.4548611044754583,60
NBAS,0.0979,0.4002973273258162,76
CTU1,0.0979,0.4167721650434907,71
STX16,0.0977,0.6652179612201811,22
SCNM1,0.0976,0.49117055205397886,52
NFKBIB,0.0976,0.40148243021227253,76
DGKZ,0.0975,0.4022876712653542,76
COX5B,0.0974,0.4024171181090858,76
TSPO,0.0974,0.4025028618582033,76
NIPSNAP3A,0.0974,0.40259184025039424,76
LIN7C,0.0973,0.40291401388051107,76
AP1AR,0.0972,0.4165356324723389,72
TTC17,0.0967,0.4062147288315421,76
BUD31,0.0965,0.4068067297702263,76
ATF6,0.0965,0.4266222858238486,70
YIPF4,0.0961,0.4087193401356673,76
PRR5L,0.0961,0.6706165696210614,22
SIAH1,0.0959,0.40973793062919633,76
LSM1,0.0958,0.41017894468611155,76
FBN3,0.0957,0.46688404544961914,60
PURB,0.0956,0.4113139457361047,76
MRPS23,0.0955,0.4117076086561017,76
ARSK,0.0955,0.4718916565596445,59
AMZ2,0.0952,0.4332777401047756,70
ZNF627,0.0952,0.6166416206176204,30
NKAPD1,0.095,0.4272235573521594,72
SLC25A14,0.095,0.4626416951730299,62
RBCK1,0.0949,0.4146112618196754,76
TIAL1,0.0947,0.428909565705072,72
FRMD4B,0.0941,0.5851268103387862,36
RAP2A,0.0939,0.6092528105166685,32
COMMD9,0.0939,0.4195594203421157,76
RINT1,0.0937,0.4208520624483516,76
OPA3,0.0936,0.4214376458771166,76
BRD7,0.0932,0.42302794303445035,76
SERPINA1,0.0931,0.42376533090933277,76
RPS5,0.0928,0.4254476325263378,76
CREB3L2,0.0928,0.6386288455308522,28
NPY,0.0927,0.4809172093474633,60
SLC30A7,0.0927,0.46629726766764096,64
COX19,0.0927,0.42587974340648554,76
PLA2G6,0.0925,0.4428308178934325,71
CCDC93,0.0924,0.4270271839872283,76
CAPZA1,0.0923,0.4279204487932728,76
ZNF691,0.0922,0.428224059407828,76
PANK2,0.0921,0.4290244827574984,76
ATP5PO,0.0921,0.42893433294972017,76
RNF20,0.0921,0.42869614313528775,76
ZNF776,0.092,0.5989500771770233,35
FAM53C,0.0919,0.48518377242912264,60
MRPS18A,0.0918,0.4303686740492289,76
TRPM7,0.0915,0.5230214070236481,51
NDUFS7,0.0913,0.4329814968952281,76
ABCB7,0.0911,0.43361096394016974,76
RPP30,0.0911,0.433762137049146,76
TNIP3,0.0909,0.8027717312071619,10
CCDC7,0.0909,0.6951310760397714,21
DPYSL5,0.0909,0.7903727377532903,11
ERC2,0.0909,0.6799528986653569,23
ORMDL3,0.0909,0.7903727377532903,11
PPP1R7,0.0909,0.4349092460564916,76
APBA3,0.0907,0.43598856552293713,76
SMARCA5,0.0906,0.4361466267978887,76
MCFD2,0.0905,0.43704436594762014,76
H1-2,0.0904,0.43751546389604007,76
ANAPC15,0.0904,0.6891930305679371,22
TOMM20,0.0901,0.43870927286783407,76
KMT2B,0.0899,0.44013714090456485,76
PBX3,0.0898,0.49484933301817785,60
PER1,0.0898,0.5145856279919641,55
NHP2,0.0896,0.4414623776822202,76
NAE1,0.0895,0.4420693682747099,76
MIEF2,0.0893,0.751672517350277,15
RPL10,0.0892,0.44352239333215476,76
DMAC2L,0.0892,0.4433914900193747,76
RBX1,0.0891,0.44388887162762397,76
OCIAD1,0.089,0.44451450995718367,76
MED6,0.0889,0.4451734611739657,76
GPBP1,0.0889,0.44522814369283903,76
SLC30A9,0.0887,0.4463365617705011,76
ALG11,0.0887,0.4463022284210853,76
DCTN3,0.0887,0.4460612549474846,76
TNFRSF1A,0.0886,0.5492840029817453,48
KXD1,0.0885,0.44715997647317623,76
WDR7,0.0885,0.44711006899909644,76
CDPF1,0.0878,0.46677584936373195,71
USF2,0.0876,0.45197541075881015,76
KMT5A,0.0876,0.6060554991401826,37
PKN3,0.0872,0.602547779344124,38
F7,0.0872,0.5781420430710222,43
PPM1J,0.0872,0.6718424506971056,26
GTF3C6,0.0871,0.4544022869951719,76
MAZ,0.0869,0.4556242976572048,76
EMC4,0.0868,0.45609816247978613,76
FGFR1OP2,0.0866,0.45695979652427954,76
SMIM19,0.0866,0.5999294086817585,39
ZNF358,0.0865,0.4635922786010101,74
ING3,0.0863,0.4583068103972925,76
MMACHC,0.0862,0.5018525168129551,63
PTPRA,0.0862,0.4589999508028898,76
PIGQ,0.086,0.47556072034959956,71
SAP30BP,0.086,0.4600885963169105,76
TOMM6,0.0858,0.46139673784521473,76
AGGF1,0.0858,0.7433950261372769,17
SDHB,0.0858,0.4611908823040273,76
RING1,0.0857,0.461830139472928,76
VPS18,0.0856,0.46233246476644063,76
PSMB7,0.0855,0.46261350000389784,76
PSMA6,0.0854,0.4635032327507905,76
PON3,0.0854,0.753288841707529,16
NEK4,0.0853,0.46373558224555494,76
MIER2,0.0853,0.7058205687736404,22
NKIRAS1,0.0852,0.4963529441634128,66
PLG,0.0848,0.4662634483743127,76
ACTR3,0.0847,0.4668637477304884,76
HIVEP1,0.0846,0.4864736659399596,70
SPCS1,0.0846,0.4673151809804902,76
TEDC1,0.0845,0.7014473666161618,23
SERINC1,0.0844,0.4686066098418574,76
RPL7,0.0837,0.4720965970480982,76
NDUFB3,0.0832,0.4751207532121701,76
TBC1D9B,0.083,0.4759772693498945,76
C5orf51,0.0829,0.47634500628806936,76
SEC14L1,0.0828,0.5223862248261629,62
MED15,0.0828,0.47702000157120783,76
GNG10,0.0824,0.695530681871989,25
SGCB,0.0824,0.4791005838260402,76
TBC1D23,0.0823,0.4796401642547997,76
ORMDL2,0.0823,0.5657896750471781,51
MTERF1,0.0817,0.6161365490043417,40
ZNF408,0.0817,0.5315604558466666,61
RASGRF2,0.0817,0.6915062731609445,26
TNFSF12,0.0817,0.6511218333290465,33
NBN,0.0816,0.48355651491601864,76
DAPK3,0.081,0.48652077831934304,76
MGRN1,0.0806,0.4887868033998821,76
ANKDD1A,0.0803,0.6043813583246377,44
LRRC47,0.0799,0.49259028169569524,76
IGHV3OR15-7,0.0796,0.5674528863629017,54
TSG101,0.0795,0.49490736935812923,76
EXOC8,0.0792,0.496320074771413,76
C1orf112,0.0788,0.8287173946974606,10
DNTTIP1,0.0787,0.49905822339578215,76
DPM1,0.0786,0.49979739139085033,76
TSPYL1,0.0786,0.49951408887094223,76
CISD2,0.0785,0.5004446423109856,76
DPY19L3,0.0785,0.5120570848025141,72
FAM219A,0.0785,0.7283800827921104,22
COX6A1,0.0785,0.5002376527515972,76
COQ10A,0.0781,0.6929681730367251,28
SNRPD3,0.078,0.503158872342111,76
ABITRAM,0.078,0.5030262717918743,76
RPN1,0.0777,0.5047370752063178,76
