gene,spearman_r,p_value,n_samples
MTCL1,0.6263,0.0001637221872269675,31
MTMR10,0.6263,0.00016404579487872583,31
IGHD,0.6262,0.0001643698734970587,31
TIMM21,0.6261,0.00016514589411827156,31
C1orf198,0.6259,0.00016586203800469536,31
ARG2,0.6259,0.0010693934210938328,24
DKK3,0.6258,0.00016651721179764093,31
YES1,0.6257,0.00016684551226310568,31
SMAD2,0.6257,0.00016690966126903508,31
FAM20B,0.6255,0.00016796316834040133,31
TMEM19,0.6255,0.00016789833961559876,31
ATP6V1G2,0.6252,0.0018607917937440376,22
MAN2A1,0.6251,0.00017042227579864305,31
RRP12,0.6251,0.00017002174449922547,31
ACVR1,0.6249,0.0004921433828963542,27
ARAP3,0.6248,0.00017149537084440615,31
STING1,0.6248,0.0001718319469981083,31
ZFYVE26,0.6247,0.00017203307876521284,31
ZNF622,0.6247,0.00017250655600040523,31
SARM1,0.6247,0.00017250655600040523,31
PRSS23,0.6247,0.00017250655600040523,31
HLA-DPB1,0.6247,0.00017216900858100145,31
BOLA1,0.6246,0.00017264214768253602,31
GUF1,0.6246,0.00017257447297414958,31
SMAD4,0.6245,0.00017325166036988212,31
SH2D3C,0.6245,0.022512492480803815,13
NPC1,0.6245,0.00017359098551915006,31
SNX33,0.6244,0.00017365961135706114,31
NPL,0.6243,0.00017434036425171444,31
CCR1,0.6242,0.053717767217167436,10
MCU,0.6242,0.00017502307598488246,31
RASSF3,0.6242,0.053717767217167436,10
CD3D,0.624,0.0011184117664348318,24
PKP4,0.624,0.0001762619714516353,31
RNMT,0.6239,0.00017653604578558767,31
KLF4,0.6239,0.0005057365782751297,27
KLHL18,0.6235,0.0011336973606633715,24
RCAN1,0.6234,0.00017945345385461087,31
CDKN1A,0.6232,0.0006707817647309175,26
POGLUT3,0.6232,0.0001802988513530079,31
FAM241B,0.6231,0.0003060063967940289,29
LILRB5,0.6231,0.0001810013330271332,31
UBE3A,0.6231,0.00018107474451058703,31
ADAP2,0.623,0.00018170582055190233,31
CELSR1,0.623,0.00018170582055190233,31
HSD17B12,0.6229,0.00018213322982862858,31
C12orf75,0.6228,0.000308189786320344,29
IGHMBP2,0.6227,0.00018327141680594183,31
PAFAH1B1,0.6227,0.00018327141680594183,31
TMPRSS4,0.6226,0.00018398329238349077,31
SEC11C,0.6226,0.00018362710167476326,31
LARS2,0.6224,0.0001852078823778932,31
GIMAP1,0.6223,0.0001855667826137925,31
SRPX2,0.6223,0.0001855667826137925,31
PLEKHA6,0.6223,0.0001855667826137925,31
CENPF,0.6223,0.0001855667826137925,31
ASAP2,0.6221,0.0001867240224110805,31
SASH1,0.6221,0.0001867240224110805,31
ARL4C,0.622,0.017550315290540023,14
MS4A1,0.6219,0.0011776391536993409,24
CHKB,0.6218,0.00018869322586692093,31
LRRC8D,0.6217,0.00018913656579780405,31
CALD1,0.6216,0.0001894228278120252,31
CYTH1,0.6216,0.0001898678968723981,31
ARHGAP15,0.6214,0.00019096877224171425,31
TARS1,0.6212,0.00019178627750699928,31
DDX39A,0.6212,0.00019178627750699928,31
KPRP,0.6212,0.0004185591566591834,28
CLDN3,0.6212,0.004532847708036484,19
GMPR,0.6211,0.00019260702067237223,31
MAP4K1,0.621,0.0001929778033451241,31
DOK3,0.621,0.0001929778033451241,31
IL17RA,0.6209,0.02353816709643307,13
EIF2AK4,0.6209,0.0001938031974271851,31
DNAJA4,0.6209,0.0001938031974271851,31
TACC3,0.6208,0.00019463185776540605,31
DMXL2,0.6208,0.00019417590488477745,31
SP4,0.6204,0.00019667596952557776,31
FAM210B,0.6203,0.00019743144611069664,31
ENDOU,0.6202,0.00019818904138671722,31
ASPA,0.6202,0.00019780997870050393,31
MBNL2,0.6202,0.00019818904138671722,31
FBXO7,0.6201,0.00019844387729636107,31
CARD10,0.6201,0.007919520570762714,17
HECTD1,0.6199,0.00019950176930826945,31
ZBP1,0.6198,0.00020064914559172727,31
PAG1,0.6197,0.00020111993854245652,31
RABEPK,0.6197,0.00020073603989955745,31
ARHGEF1,0.6196,0.00020159174808321675,31
HERPUD1,0.6196,0.00020150437304754175,31
EHD1,0.6194,0.00020313634910574982,31
TNIK,0.6194,0.00020313634910574982,31
GLIPR2,0.6194,0.00020313634910574982,31
NEK6,0.6193,0.00020322495680956762,31
RMDN2,0.6193,0.00020331330041758612,31
SORD,0.6193,0.00020322495680956762,31
CD47,0.6191,0.00020486953967089474,31
NAV2,0.619,0.0002056509102030964,31
REEP3,0.619,0.0002053499204682353,31
CCL18,0.619,0.0002056509102030964,31
MDC1,0.6189,0.00020613313740178152,31
VPS26A,0.6188,0.00020652556194618573,31
ICMT,0.6188,0.0003457912228773093,29
NCBP2AS2,0.6188,0.0003457912228773093,29
HABP4,0.6187,0.00020740365482309816,31
UBOX5,0.6187,0.0005814565933865478,27
TSPAN13,0.6187,0.0003465418257961076,29
SLFN11,0.6186,0.00020779809865032037,31
MTG1,0.6186,0.00020788982573292678,31
HK3,0.6186,0.00020779809865032037,31
FZD6,0.6186,0.00020779809865032037,31
C1QTNF5,0.6185,0.0002693015486161989,30
RFC4,0.6185,0.00020828520125158967,31
DYNC2LI1,0.6182,0.04264556980532674,11
CLDN10,0.6182,0.04264556980532674,11
ACSL4,0.6181,0.00021125705387957684,31
GCFC2,0.618,0.00021165760828899784,31
CRISPLD2,0.618,0.00021175202524762048,31
ATAD5,0.6179,0.014103928406489503,15
GPRC5C,0.6179,0.014103928406489503,15
EIF5,0.6175,0.00021517391872565253,31
ACAP1,0.6175,0.00021517391872565253,31
DTL,0.6175,0.004843338154850278,19
OSBPL11,0.6174,0.0002152706866481156,31
SEPTIN11,0.6172,0.00021709854725123078,31
PRKD2,0.6171,0.0002178208662856618,31
LAMC3,0.617,0.00021833081716830034,31
STARD3,0.617,0.0002182317825856206,31
ADRM1,0.6169,0.00021874270233774492,31
ATP6V1C2,0.6169,0.0007896656898031704,26
UBAC2,0.6168,0.0002192547242497438,31
LANCL2,0.6168,0.00021976785046823818,31
AARS2,0.6168,0.00021966814673055366,31
KIF20A,0.6166,0.00036841360906259945,29
MYL3,0.6165,0.0002213275081139884,31
ITGA8,0.6165,0.03277603808376062,12
TRIM24,0.6162,0.00022330410689018669,31
GEMIN5,0.6161,0.00022456517454115874,31
TTI1,0.6161,0.00022456517454115874,31
TNNI1,0.616,0.00022498667800465775,31
SELENOO,0.616,0.00022498667800465775,31
GBP3,0.6158,0.005000516994406031,19
XPA,0.6157,0.00022699411458658905,31
PAN2,0.6156,0.0002273143926433698,31
SRGAP2,0.6154,0.00022870017459262205,31
BRIX1,0.6153,0.00022966389650758663,31
ADAM28,0.6152,0.008575573424594191,17
STXBP1,0.615,0.00023149425884034199,31
CRTAP,0.615,0.0002319265785736185,31
TMOD3,0.615,0.00023149425884034199,31
LAP3,0.6148,0.00023333714218610064,31
NAA25,0.6148,0.00023344694993368868,31
WWP2,0.6148,0.00023344694993368868,31
CDA,0.6145,0.00023519261694715402,31
CD274,0.6144,0.0008392404688292182,26
RP9,0.6144,0.00023629299539228778,31
PAWR,0.6144,0.00023607562334944466,31
SLC49A4,0.6144,0.0003910928257788442,29
STAB1,0.6144,0.00023574221380709672,31
KERA,0.6143,0.00304719090398791,21
TST,0.6141,0.00023816971028618806,31
CLDN5,0.614,0.0067107587733592385,18
S100A1,0.614,0.0002386124831445144,31
IGHV3-49,0.6137,0.00024095102788642214,31
LPGAT1,0.6137,0.00024106647156008128,31
AGPAT5,0.6137,0.00024095102788642214,31
CAMSAP1,0.6137,0.00024106647156008128,31
ABCF1,0.6136,0.00024151372575090396,31
PSMB8,0.6134,0.0002429760521248391,31
KIF18B,0.6134,0.0052187583623772805,19
PPP1R3D,0.613,0.00024592429641698055,31
PXDN,0.6126,0.00024890423959771053,31
AKR7A3,0.6124,0.0006851104509268253,27
SPHK1,0.6123,0.0011407067477000091,25
NELFA,0.6123,0.00025111259544430986,31
UBE2Q2,0.6121,0.0004169580413677855,29
SLC25A35,0.6121,0.05997214247725527,10
KIAA0753,0.6121,0.05997214247725527,10
PIK3R1,0.6119,0.00025449250575693675,31
ZNF22,0.6119,0.0002540252306073382,31
PPP1R13L,0.6118,0.0002549604015043629,31
CXCL5,0.6117,0.0032126793710934515,21
PIGR,0.6117,0.0002558980566034269,31
TIMP1,0.6117,0.0002558980566034269,31
PTPRK,0.6115,0.0002570926605952585,31
LPO,0.6114,0.0002578709042374305,31
BICD1,0.611,0.0019554002894828695,23
LZTFL1,0.611,0.0002612769772487817,31
MAP7D1,0.6109,0.0009156321379779107,26
VIM,0.6109,0.0002616248722198032,31
PI15,0.6107,0.026611071033950735,13
PSMC1,0.6106,0.0002642898134377322,31
PRUNE1,0.6106,0.0002644222164146736,31
DGKZ,0.6105,0.00026477254565795624,31
EDC3,0.6105,0.0002649054422787475,31
TCEAL5,0.6104,0.02671141805941694,13
NLRP10,0.6103,0.00927433765845062,17
THUMPD3,0.6102,0.00026773546528879654,31
ATG4B,0.6102,0.00026760098660405556,31
RASSF6,0.6099,0.02687783442125201,13
VDAC2,0.6099,0.0002695570357034111,31
DVL1,0.6097,0.00027180007184028453,31
DNAJC21,0.6096,0.00027229427884249886,31
CHD1L,0.6096,0.00027229427884249886,31
INPPL1,0.6095,0.00027342406086893156,31
SEMA3C,0.6094,0.0007411330698813923,27
ANGPTL2,0.6093,0.00027441802863226416,31
TWSG1,0.6093,0.00027441802863226416,31
CANT1,0.6093,0.00027505664677317726,31
WFDC2,0.6093,0.0002749159865572196,31
SUN2,0.6091,0.00027669786880887885,31
PHC3,0.609,0.0002768394654536794,31
JSRP1,0.6089,0.00027820461487016736,31
PAK6,0.6088,0.012315203198246461,16
INF2,0.6088,0.0002788518441946785,31
TLE1,0.6088,0.00027899521049805663,31
RNASE1,0.6086,0.00028051295025156376,31
RPRD1A,0.6085,0.0002815280688845499,31
RBBP8,0.6085,0.0007586989678533587,27
