gene,spearman_r,p_value,n_samples
LGALS1,0.7267,1.080947628932771e-08,46
DDHD2,0.7267,1.0822057174047874e-08,46
SORL1,0.7266,1.0872382982960911e-08,46
CCNB1,0.7266,1.0872382982960911e-08,46
SYNE3,0.7266,1.0897704289713831e-08,46
PLXDC2,0.7263,1.1084682287185693e-08,46
CLEC2B,0.7263,1.7925198932459703e-05,27
JCAD,0.7262,1.1144844515217549e-08,46
SMPX,0.7259,1.139752790572375e-08,46
SYNJ2,0.7258,1.1503049845332038e-08,46
CORO6,0.7258,1.1458684210607495e-08,46
ERBB2,0.7257,1.1534165477112831e-08,46
PAPSS2,0.7255,1.1731344177344507e-08,46
ATP1A2,0.7254,1.177184177095678e-08,46
THEM5,0.7253,0.0050232376553499165,13
PAK4,0.7252,1.1968343657958169e-08,46
CALHM6,0.7251,5.678054850123522e-07,36
CPXM1,0.7251,1.2033041545447233e-08,46
TAOK3,0.7249,1.2205280719703443e-08,46
PLXNA2,0.7248,1.2271193222725778e-08,46
P3H3,0.7248,1.2261469226001627e-08,46
PITRM1,0.7246,1.2494654114448505e-08,46
CD109,0.7246,1.2484734881084142e-08,46
ULBP2,0.7246,2.701824650873899e-07,38
SLFN11,0.7245,1.2518362501056652e-08,46
PLOD3,0.7242,1.2791295824711303e-08,46
S100A12,0.7241,1.2878166254221436e-08,46
CD276,0.724,1.2947517184261998e-08,46
HAAO,0.724,1.2997406358735107e-08,46
SPC24,0.7239,1.3076835795449609e-08,46
TMEM38A,0.7238,4.191914508448342e-06,31
ACSL3,0.7238,1.3157712198564635e-08,46
CLPB,0.7238,1.3142450033029127e-08,46
ARRB2,0.7238,1.3171975503333552e-08,46
ADPRH,0.7237,1.325820599205384e-08,46
NEK6,0.7237,1.3243855083386613e-08,46
PIP4K2C,0.7236,1.3370087839755842e-08,46
SHMT1,0.7235,1.3467214209225386e-08,46
UNC13D,0.7234,1.3544412290220547e-08,46
MCM3,0.7232,1.3711062517383268e-08,46
WNT5A,0.7231,1.3810485080472676e-08,46
DCUN1D3,0.7231,2.0177767858954167e-08,45
IDI1,0.7231,1.384748928950647e-08,46
HEATR3,0.7229,1.3996453326844609e-08,46
LARP4B,0.7229,1.4012696806728612e-08,46
MTCL1,0.7227,6.49959894227711e-08,42
CHEK1,0.7225,1.4417586509169912e-08,46
GRN,0.7225,1.4417586509169912e-08,46
DBN1,0.7225,1.4379138805474816e-08,46
RENBP,0.7224,1.4456132183526445e-08,46
CD53,0.7224,1.446119570386103e-08,46
FOCAD,0.7224,1.4494776065818968e-08,46
CCDC88C,0.7222,1.4643582451522474e-08,46
VPS13C,0.7222,1.4660573285330532e-08,46
OTUB1,0.7221,1.4800649650648422e-08,46
HCCS,0.7219,1.5014837178738107e-08,46
EML1,0.7219,1.5009644448868113e-08,46
VEZF1,0.7217,1.519327439114627e-08,46
WDR91,0.7215,1.5412745568222148e-08,46
SLC5A1,0.7214,0.0007279599242661503,18
CSE1L,0.7214,1.5523566231033575e-08,46
LRRC17,0.7213,1.562978580508233e-08,46
SLC25A5,0.7213,1.563721244916721e-08,46
MLIP,0.7212,0.01857315508946023,10
PRKCZ,0.7212,1.567139667241686e-08,46
ITGAX,0.7212,1.5718466888801004e-08,46
LXN,0.7211,1.5760300965604977e-08,46
UGT8,0.7209,1.0628294991694932e-07,41
ENTPD1,0.7208,1.6171260153964123e-08,46
DENND2C,0.7208,1.562371913415535e-07,40
CCDC6,0.7207,1.6287150965941997e-08,46
NFX1,0.7207,1.6262815255484584e-08,46
