gene,spearman_r,p_value,n_samples
VCP,0.6415,0.0017209823659525855,21
ITSN2,0.6415,0.0017209823659525855,21
DPH5,0.6415,0.0017218761588474172,21
ERCC4,0.6413,0.001729804860590505,21
TTC25,0.6411,0.001736825296390454,21
OTUD4,0.6411,0.001736825296390454,21
MAN2B2,0.6411,0.001736825296390454,21
CENPX,0.641,0.024700038261321403,12
PISD,0.6409,0.001746660105080821,21
SCARB2,0.6407,0.0017537287691959539,21
ZWINT,0.6406,0.002342270858482579,20
ERP44,0.6405,0.0017617493974691671,21
GYG1,0.6405,0.0017617493974691671,21
GEMIN8,0.6405,0.0017617493974691671,21
GOLPH3,0.6403,0.0017697930503508552,21
IGHV1-24,0.6403,0.0017697930503508552,21
IQGAP1,0.6403,0.0017697930503508552,21
NPM3,0.6403,0.0017697930503508552,21
TMEM68,0.6403,0.0017697930503508552,21
TOM1L1,0.6403,0.0017697930503508552,21
MAP3K4,0.64,0.0017788650789238504,21
UBAC2,0.64,0.0017788650789238504,21
CCP110,0.6398,0.0017879775504659693,21
GSTCD,0.6398,0.0017869741657871112,21
GALNT1,0.6398,0.0017869741657871112,21
WNT4,0.6396,0.013779616833463793,14
GTF2H5,0.6394,0.0018043042125237417,21
TRERF1,0.6394,0.0018043042125237417,21
SESTD1,0.6392,0.00181250248734091,21
PGK1,0.6392,0.00181250248734091,21
HIRA,0.6392,0.00181250248734091,21
MCRIP2,0.6391,0.002418117717885064,20
NDUFAF4,0.639,0.0018207240803378836,21
CALCRL,0.639,0.0018207240803378836,21
PDLIM5,0.639,0.0018207240803378836,21
NUBPL,0.639,0.0018207240803378836,21
NADK2,0.639,0.0018207240803378836,21
CPXM1,0.639,0.0018207240803378836,21
GFRA1,0.6389,0.0032348679934040467,19
SKA3,0.6388,0.004322124802950012,18
CNOT4,0.6387,0.0018300490721077326,21
LRCH3,0.6387,0.0018300490721077326,21
HSPA5,0.6387,0.0018300490721077326,21
KIAA0930,0.6385,0.0018383372676769349,21
FHOD1,0.6385,0.0018383372676769349,21
COG6,0.6385,0.0018383372676769349,21
DDX42,0.6385,0.0018394156458804573,21
CHEK1,0.6385,0.0018383372676769349,21
SENP6,0.6385,0.0018383372676769349,21
PPP2CB,0.6385,0.0018394156458804573,21
DVL2,0.6377,0.0018728838968196711,21
ZFP36,0.6377,0.0018728838968196711,21
DLG1,0.6377,0.0018728838968196711,21
MMP28,0.6377,0.0018728838968196711,21
TARS3,0.6377,0.0018728838968196711,21
EXTL3,0.6376,0.0024928448093271324,20
ARAP1,0.6374,0.0018824676758080552,21
CHMP4A,0.6374,0.0018824676758080552,21
ATP6V1H,0.6374,0.0018824676758080552,21
WNT2B,0.6373,0.0059324373230873,17
RRM2B,0.6372,0.0018909379249776675,21
SMAP1,0.6372,0.0018909379249776675,21
NEU1,0.6372,0.0018909379249776675,21
PITHD1,0.6372,0.0018909379249776675,21
IL36A,0.6371,0.02586688127527188,12
BCL9L,0.6368,0.0019091473224532051,21
NME7,0.6368,0.0019091473224532051,21
FCGRT,0.6368,0.0019091473224532051,21
RBL1,0.6368,0.0033660701999244803,19
PNMA1,0.6368,0.0033660701999244803,19
ADARB1,0.6367,0.001910322844448095,21
RSAD2,0.6367,0.004489848099432234,18
PPIF,0.6366,0.0019177097113039722,21
GSS,0.6366,0.0019177097113039722,21
FOXRED1,0.6364,0.0019262960071318917,21
BMS1,0.6364,0.0019262960071318917,21
DYNLT1,0.6364,0.0019262960071318917,21
DCP2,0.6364,0.0019262960071318917,21
ZBTB34,0.6364,0.04791172612997544,10
RO60,0.6364,0.0019262960071318917,21
GEN1,0.6364,0.0019262960071318917,21
FCHO1,0.6364,0.0019262960071318917,21
FAM114A2,0.6361,0.0019361445002545191,21
OSBPL5,0.6361,0.0019373605338371361,21
SP140L,0.6361,0.002571107276428486,20
ETAA1,0.636,0.004548232236704303,18
CDK16,0.6359,0.001946036932060888,21
POLDIP3,0.6359,0.0019447997752496486,21
STK32C,0.6359,0.001946036932060888,21
APH1A,0.6357,0.010860746168789803,15
PEX11A,0.6357,0.010860746168789803,15
KDM2B,0.6355,0.00196346220997189,21
DECR1,0.6355,0.00196346220997189,21
RFFL,0.6353,0.0019722111209717077,21
SHPRH,0.6353,0.0019722111209717077,21
PPA1,0.6353,0.0019722111209717077,21
SH3BP5L,0.6353,0.0019722111209717077,21
CRIM1,0.6353,0.0019722111209717077,21
CFP,0.6353,0.0019722111209717077,21
GAS1,0.6353,0.008182064616334002,16
TMEM63B,0.6353,0.0019722111209717077,21
EBAG9,0.6353,0.0019722111209717077,21
CCL20,0.6352,0.014657881327289134,14
CCND3,0.6352,0.014657881327289134,14
TMF1,0.6351,0.001980984234047954,21
