gene,spearman_r,p_value,n_samples
SSH1,0.0677,0.6232207842964127,55
MRGPRF,0.0676,0.6075772963689885,60
TMTC2,0.0674,0.7970343512773848,17
OSTM1,0.0672,0.6098520808185836,60
MYLK2,0.067,0.6271592883283644,55
DBNDD1,0.0669,0.773163591742636,21
GPS1,0.0668,0.6122286422956986,60
C18orf32,0.0665,0.6134159217714805,60
ANAPC2,0.0664,0.6142725069153676,60
TCF12,0.0663,0.6438880961457518,51
DNAH9,0.0662,0.800774094340852,17
CIAO2B,0.0661,0.6159274260202203,60
EIF3I,0.066,0.6163737099103261,60
WDR34,0.0659,0.6901927299070422,39
APC,0.0658,0.629723238828801,56
RPL29,0.0654,0.6193573376955714,60
AC118549.1,0.0653,0.6810642670744737,42
SAA2,0.0652,0.6564770943029138,49
CD99L2,0.065,0.7977151313810279,18
DDX59,0.0649,0.6220191466793193,60
PDZD11,0.0648,0.6226361260828926,60
RFC2,0.0648,0.6226022140710691,60
ISOC2,0.0646,0.6238368372538997,60
SLC25A14,0.0645,0.7171255658666329,34
ABHD4,0.0643,0.6785019956621137,44
LORICRIN,0.0642,0.8000531491539615,18
CCT7,0.0641,0.6268211285522505,60
PRPF39,0.0636,0.6290132149367582,60
RINT1,0.0635,0.6296614034887114,60
BLOC1S6,0.0633,0.6311492400475839,60
PRDM15,0.063,0.8040167566657793,18
WDSUB1,0.0626,0.6693279457888022,49
KHK,0.0625,0.7295875936032883,33
ARX,0.0625,0.8637480311572693,10
HAT1,0.0625,0.6353960848994422,60
RPL9,0.0624,0.6356833852755321,60
TIMM22,0.0624,0.6355514887124301,60
SAP30,0.0621,0.6375165694685933,60
IGLV2-14,0.062,0.6527527359107789,55
TUSC2,0.0616,0.6400605869468166,60
RSPH4A,0.0614,0.8028068323384662,19
TAF1C,0.0613,0.6757181163421695,49
NRBF2,0.0611,0.6428563989720414,60
RPA3,0.0611,0.6429489237534276,60
ANAPC10,0.0609,0.7448717129184957,31
ORC1,0.0604,0.8445023706449681,13
INTS1,0.0604,0.6464537384223533,60
GLT8D1,0.0603,0.6471577021609781,60
FYTTD1,0.0601,0.648230037909717,60
SMARCE1,0.0599,0.6494550607448654,60
MT-ATP8,0.0595,0.6514509438555804,60
ABCC11,0.0594,0.7345184965163644,35
RAB6A,0.0592,0.6533814040972998,60
XIRP1,0.0591,0.7173247577382356,40
RPL27,0.059,0.6545071736853795,60
MYDGF,0.0582,0.6586164025372007,60
UTP3,0.0582,0.6587781880282825,60
CNTNAP1,0.0581,0.6887909764429881,50
CIT,0.0574,0.7899104609682035,24
ENPP5,0.0571,0.8396998687415759,15
POLR3K,0.0571,0.678930047950755,55
MED30,0.0569,0.665966256945965,60
BRAF,0.0567,0.6668790522210211,60
DZIP3,0.0558,0.719213975348301,44
DDC,0.0557,0.7506983188190157,35
RNASE6,0.0554,0.6966159431279058,52
JUND,0.0553,0.6745987474840397,60
GPS2,0.0549,0.676734698053867,60
STYX,0.0548,0.8087137074126657,22
USP3,0.0547,0.7865702024890414,27
RAB28,0.0547,0.6779583528864869,60
TYSND1,0.0546,0.6784686845225986,60
ADD1,0.0546,0.6787399682640044,60
NPRL3,0.0545,0.7419475689156921,39
PSMG2,0.0542,0.6807810919159522,60
CKS1B,0.0541,0.6895970785206246,57
ARMC4,0.0541,0.7766212161031651,30
ELP6,0.0541,0.6815511780294585,60
SUPT4H1,0.0537,0.6835533469763821,60
H3-2,0.0534,0.6854150514868449,60
TLE5,0.0532,0.7761032678884079,31
SNX14,0.0531,0.6869761449773046,60
TNNC2,0.0527,0.6889885148008058,60
FLG2,0.0526,0.8359187328811117,18
ARPC4,0.0523,0.6914783999949077,60
FAM221A,0.0521,0.724988032833289,48
LOXL3,0.0521,0.7308604232728442,46
SACS,0.0519,0.729181103421296,47
PRMT7,0.0517,0.7937605080781447,28
NXF1,0.0515,0.6961597017260611,60
HGFAC,0.0514,0.6967543913102399,60
LIPT1,0.0513,0.8118206065534153,24
APBA1,0.0508,0.82224721782681,22
FCN3,0.0507,0.7002462413733754,60
KRT77,0.0506,0.7762291346958843,34
MED12,0.0504,0.7119652548920616,56
KMT2E,0.0501,0.8836652681267614,11
SLC8B1,0.05,0.859540943467457,15
ZCCHC7,0.05,0.8123505343614161,25
STX8,0.0498,0.7055595607681765,60
ATXN2L,0.0498,0.7054105476489438,60
B4GALT4,0.0497,0.7058498403427682,60
HCFC2,0.0496,0.8098882171545386,26
BTD,0.0496,0.7066460101341048,60
MYL6,0.0494,0.7080588102445302,60
GPATCH11,0.0492,0.7210476630244825,55
CCDC149,0.049,0.7934941910008492,31
SPP2,0.049,0.720029018716004,56
TTR,0.0489,0.7104927633052945,60
GC,0.0488,0.7109064642199086,60
EVA1C,0.0488,0.7775155112637984,36
DRAM2,0.0487,0.7781017520568868,36
SLC25A22,0.0485,0.712617805586867,60
CCDC84,0.0481,0.8361372099212369,21
CHST15,0.0478,0.8553747172799726,17
MEF2D,0.0473,0.7195614657644692,60
ATP6V1H,0.0473,0.731449634895162,55
MAP2K4,0.0472,0.7201707654602284,60
FIBP,0.047,0.7214384767231418,60
SEC14L1,0.0469,0.7518347355775847,48
KRT75,0.0467,0.744730430095216,51
FKTN,0.0466,0.7556931281371176,47
TRAPPC5,0.0466,0.723681717669014,60
