gene,spearman_r,p_value,n_samples
COMP,0.7881,2.1557637042084786e-10,44
FERMT1,0.7869,2.393544976279258e-10,44
CXCL10,0.7868,0.00017911658809218253,17
TBC1D2,0.7867,2.4384694115782735e-10,44
GSTM3,0.7865,2.478145828979018e-10,44
GSDMB,0.7863,2.5273661116393917e-10,44
FER1L6,0.7862,3.0020057868973064e-09,39
MAOA,0.7858,2.6424547421703875e-10,44
TFF1,0.7855,2.7048043380648736e-10,44
FAM83A,0.7843,5.729819268928643e-06,24
WAS,0.7835,3.223439389073409e-10,44
PFKP,0.7834,3.2707290304198957e-10,44
GALNT5,0.7833,3.2777094552533726e-10,44
MAGI1,0.7832,3.323040506159682e-10,44
ASRGL1,0.7832,3.318666049436989e-10,44
IGLV4-60,0.7828,3.429511771569041e-10,44
HERC5,0.7821,2.885842774476955e-08,35
EPS8L1,0.7819,3.7050549879365e-10,44
APOBEC3A,0.7818,0.004473162252783043,11
MLIP,0.7802,0.0016525006574429557,13
GALNT16,0.78,1.8632601357492628e-05,22
IDO1,0.7797,4.9216526961187274e-09,39
GAS7,0.7796,4.4899103951786723e-10,44
MAGEH1,0.779,0.004714320551196524,11
DOCK11,0.7781,5.12912241749234e-10,44
CRYBG1,0.7778,5.25885448116358e-10,44
SLC4A4,0.7774,5.409374693704589e-10,44
DSG3,0.7773,7.036555954268642e-07,29
MAOB,0.7772,5.53307873056788e-10,44
BMP1,0.777,5.593197850323305e-10,44
TMPRSS4,0.7768,9.149451394222425e-10,43
JCAD,0.7766,5.815058423047716e-10,44
FOLR1,0.7763,1.7758628465001585e-07,32
SULF2,0.7756,6.287634646303013e-10,44
ADAMTS12,0.7752,6.497188754546409e-10,44
WNT2,0.7748,7.495042110339069e-08,34
PTK2B,0.7745,6.895949543404838e-10,44
SHMT1,0.7743,7.039639128855542e-10,44
CILP,0.7739,7.246835239958009e-10,44
RTN1,0.7738,7.324479214044459e-10,44
ARHGAP12,0.7738,7.317652599358769e-10,44
FYB1,0.7735,7.486256148868657e-10,44
SIGLEC10,0.7735,2.0994287667957992e-07,32
MACC1,0.7734,1.9294723877725404e-09,42
CCL5,0.7725,1.2915145549883758e-09,43
BST2,0.7724,8.173703488866213e-10,44
IGHV1-2,0.7723,5.310194357413494e-09,40
PDK4,0.7721,1.426414368100949e-07,33
LSP1,0.772,8.468207189431268e-10,44
RNF213,0.7708,9.349715549440819e-10,44
FKBP7,0.7705,9.540501970313415e-10,44
GPD1,0.7704,9.624643636794776e-10,44
CTSW,0.7702,0.00011459755307803456,19
MAP4K1,0.7701,9.94467093124968e-09,39
COLEC12,0.7701,9.915380311545785e-10,44
PARP14,0.7698,1.0143301120895929e-09,44
TSPAN8,0.7697,1.0245699692210339e-09,44
NCCRP1,0.7696,4.315383283694357e-06,26
PTN,0.7694,1.046241015618295e-09,44
IFI44L,0.7692,2.6691685457488973e-09,42
TTLL12,0.7687,1.1032970308749717e-09,44
ADIRF,0.7687,1.1066522755003798e-09,44
AGFG2,0.7685,1.1197116975335782e-09,44
SLC39A14,0.7682,1.1487278170503195e-09,44
SHE,0.7679,0.0008293296291369941,15
STXBP6,0.7678,1.184605972821908e-09,44
NUAK1,0.7676,0.0005168835242959222,16
RBP1,0.7676,1.2057786860148366e-09,44
ITSN2,0.7674,1.2241773579508327e-09,44
PDZK1,0.7673,1.2400944767565755e-09,44
PCSK1N,0.7672,1.2454409083350433e-09,44
ITGA6,0.7669,1.2753246183446224e-09,44
GIMAP8,0.7669,1.279732942824831e-09,44
RASAL1,0.7657,1.4004297024560357e-09,44
PARP9,0.7654,1.4417857979847502e-09,44
PRKCB,0.7654,1.4417857979847502e-09,44
FNBP1L,0.7651,1.4679135516083675e-09,44
SEPTIN4,0.7648,1.510410237323092e-09,44
KCNN4,0.7648,3.399399020661446e-05,22
TACC2,0.7646,1.529219691792644e-09,44
LPXN,0.7646,1.529219691792644e-09,44
ALDOC,0.7643,1.5700495346290336e-09,44
ST14,0.7639,1.6195041177573217e-09,44
PDGFC,0.7634,3.920449496806966e-08,37
PRKAR2B,0.7631,1.7278260206379881e-09,44
PDE5A,0.763,1.7323273183749892e-09,44
DAB2,0.7627,1.7791090131319341e-09,44
SH3PXD2B,0.7626,1.7851533997152148e-09,44
FAM83B,0.7625,1.8053302905115732e-09,44
TCEAL5,0.7625,1.7978037501045013e-09,44
UBE2S,0.7622,0.003950448972542647,12
ARFGEF3,0.7621,1.8554129746826691e-09,44
CSPG4,0.7621,1.861702195915856e-09,44
CANT1,0.7616,1.9322364455817786e-09,44
LYPD2,0.7616,0.0015506847767298214,14
MEAK7,0.7615,1.944817821957693e-09,44
KIF4A,0.7614,0.00015251563657617351,19
PIGX,0.7614,0.004013748722895177,12
STK4,0.7609,2.03668677733712e-09,44
VWA5A,0.7607,2.0674767254426857e-09,44
CACNA2D2,0.7606,5.069717452008113e-09,42
XDH,0.7606,2.084628586216877e-09,44
MYH11,0.7601,2.16807810053694e-09,44
S100A14,0.7601,2.172544759412143e-09,44
WFDC2,0.7601,2.177019568464021e-09,44
KLK7,0.7598,1.3011490508606132e-08,40
THEMIS,0.7598,7.716255548136796e-08,36
PDGFRL,0.7594,2.2855414936856424e-09,44
LCP2,0.7593,2.3056099418971602e-09,44
GBP4,0.7592,2.3271194689012105e-09,44
SYT7,0.7584,1.2008528026354275e-06,30
