gene,spearman_r,p_value,n_samples
EEPD1,0.4446,0.025956806489614386,25
DDX19B,0.4445,0.026004847626711784,25
IGHV6-1,0.4443,0.026069106741429888,25
ERRFI1,0.4441,0.08482274417741573,16
KDF1,0.444,0.02975991572408471,24
UTP14A,0.4439,0.026214087786954502,25
TIMM8B,0.4438,0.026246353455600727,25
NUBP1,0.4436,0.02632734929875586,25
LZTS2,0.4435,0.026359717843295875,25
TEX2,0.4434,0.026408584021959735,25
USP48,0.4433,0.026441042319220443,25
CSRP1,0.4433,0.026441042319220443,25
CCNT1,0.4432,0.026505998972131302,25
YPEL5,0.4431,0.026522606593993078,25
PELO,0.4431,0.02653849729772442,25
IFT88,0.443,0.0656265073240263,18
DDX46,0.4429,0.026620331580003105,25
DGKZ,0.4428,0.02665293323778961,25
ITPRIP,0.4428,0.02665293323778961,25
TSEN34,0.4428,0.02665293323778961,25
ZC3H4,0.4427,0.02666972846834018,25
ERCC6,0.4426,0.03032118949714627,24
HPCAL1,0.4426,0.026702407048903518,25
PGK1,0.4425,0.02676780418347735,25
EEF1AKMT4,0.4424,0.20042268671194213,10
RPP25L,0.4423,0.02683325451516229,25
ARF4,0.442,0.026948769450070534,25
MORF4L1,0.442,0.026948769450070534,25
RAD1,0.4419,0.030626639368300106,24
NHEJ1,0.4417,0.027064722667150556,25
RALA,0.4416,0.027097675538490573,25
CDYL,0.4416,0.027115041092407827,25
AIFM2,0.4416,0.027115041092407827,25
NEMP1,0.4415,0.0868940417133647,16
GALK2,0.4413,0.027214172695601443,25
TXNDC15,0.4412,0.08715363626051081,16
ESF1,0.4412,0.027247243047301587,25
VPS26C,0.4412,0.027247243047301587,25
GFM2,0.4409,0.027397474053891466,25
TBC1D8,0.4409,0.027397474053891466,25
ZSWIM8,0.4409,0.02736428601828851,25
RBPJ,0.4408,0.02743291218004592,25
PEF1,0.4408,0.027415226122090013,25
HDAC6,0.4406,0.027481771978752383,25
HMBS,0.4406,0.027515064715805466,25
ARL11,0.4406,0.1517350357167303,12
C12orf43,0.4406,0.027515064715805466,25
COL6A2,0.4405,0.027548370638219296,25
ZYX,0.4405,0.027548370638219296,25
RAB43,0.4405,0.027548370638219296,25
CRYZL1,0.4404,0.02756631786848915,25
RPL7,0.4402,0.027666510871308447,25
DYSF,0.4401,0.027699934882801737,25
ADPRH,0.4401,0.027699934882801737,25
IGHV3-72,0.4401,0.027699934882801737,25
CTSA,0.44,0.02773337204061009,25
TBC1D25,0.44,0.08807488078119813,16
TCIRG1,0.4399,0.027785097406023397,25
C1RL,0.4398,0.027818626570502658,25
NAA10,0.4397,0.027852168872699323,25
DUSP9,0.4396,0.13286024415692985,13
XIAP,0.4395,0.027937766221202257,25
PMM2,0.4394,0.027971413901628054,25
DDX31,0.4394,0.027971413901628054,25
EBNA1BP2,0.4393,0.028005074695502483,25
ARL2BP,0.4393,0.028005074695502483,25
IGHV5-51,0.4392,0.02803874858736798,25
CCDC174,0.439,0.036131185278553815,23
EIF2D,0.4389,0.028162157570604307,25
SEH1L,0.4386,0.028279011825224062,25
UFD1,0.4386,0.028279011825224062,25
FRMD8,0.4385,0.028346821628757173,25
VMA21,0.4385,0.028346821628757173,25
CBX1,0.4385,0.02831291020275394,25
A2M,0.4383,0.0283998221773892,25
ARL5B,0.4383,0.036417123332993025,23
SMARCA2,0.4382,0.028433826606724385,25
FOXK1,0.4382,0.028467844074907902,25
LIX1L,0.4382,0.028433826606724385,25
METTL1,0.4379,0.02858932139818712,25
TTC19,0.4378,0.02862345815535018,25
PIK3CB,0.4378,0.02862345815535018,25
IGKC,0.4377,0.02865760791027138,25
SIGMAR1,0.4377,0.02865760791027138,25
CEP164,0.4376,0.05366144000429179,20
C8G,0.4374,0.028779754544111556,25
HSD11B1,0.4374,0.03256619344201188,24
NEU1,0.4374,0.028779754544111556,25
EXOC5,0.4372,0.02886799645042057,25
CAPZA1,0.4371,0.028902359416270725,25
RAB2B,0.437,0.0289367353436682,25
LTBP4,0.437,0.0289367353436682,25
GTPBP3,0.4369,0.028971124216907375,25
PPT2,0.4368,0.06994792069383919,18
MSRB1,0.4368,0.06146904161184654,19
ZHX3,0.4367,0.02905990685163949,25
BIN3,0.4367,0.02905990685163949,25
PLIN5,0.4364,0.17966487658001118,11
SLC37A4,0.4363,0.07998887245986519,17
CAPN5,0.4362,0.029252758597213466,25
WWP1,0.4361,0.04246961549349641,22
PFN2,0.4359,0.029411805268253006,25
VAPB,0.4359,0.029411805268253006,25
MNAT1,0.4359,0.029411805268253006,25
RNF169,0.4359,0.029377069115085922,25
HOXD8,0.4357,0.07068814459959011,18
KCTD10,0.4356,0.02953668816639897,25
SPG11,0.4355,0.02957154478416059,25
RBM6,0.4355,0.02957154478416059,25
PTDSS1,0.4355,0.02957154478416059,25
GTPBP2,0.4355,0.02957154478416059,25
RBPMS,0.4354,0.029606414240314072,25
PCYT2,0.4354,0.029606414240314072,25
KCNN4,0.4351,0.06263930438145028,19
EMP3,0.4349,0.04309676453577148,22
ATG2B,0.4348,0.029858012684152457,25
KHK,0.4345,0.0715970112602687,18
SLC7A6OS,0.4345,0.0338493051913297,24
MCM3AP,0.4343,0.030076188522352804,25
GFM1,0.4343,0.030076188522352804,25
ZC3H15,0.4339,0.030217473621516118,25
TCEAL1,0.4339,0.030217473621516118,25
STAT5A,0.4338,0.030252826751616776,25
ZADH2,0.4337,0.030309798181464256,25
RBBP6,0.4337,0.030309798181464256,25
MTMR9,0.4336,0.030345247297085456,25
BHLHA15,0.4336,0.15910576941219534,12
VASP,0.4335,0.030380709126030032,25
PDIA5,0.4332,0.03050906675363626,25
LIMK2,0.4332,0.030544650197421187,25
KATNA1,0.4332,0.03050906675363626,25
RXRB,0.4331,0.030580246309330098,25
POLR3B,0.433,0.030602221201331964,25
ASAH1,0.4329,0.030673593716315967,25
PHB,0.4328,0.030709298964106416,25
DYNLT1,0.4323,0.030897006062444863,25
TIFA,0.4321,0.031004778688023486,25
OAT,0.432,0.031040728108355644,25
RRP9,0.432,0.031040728108355644,25
KNOP1,0.432,0.031040728108355644,25
NUDT16,0.4317,0.031171440966663983,25
SURF1,0.4317,0.031171440966663983,25
RAD9A,0.4316,0.03120751275403762,25
DAPK3,0.4316,0.03120751275403762,25
RPL10A,0.4315,0.03124359708992414,25
ADAT2,0.4314,0.039829103281333475,23
ZKSCAN1,0.4313,0.031338819290628324,25
PTMS,0.4313,0.031338819290628324,25
HSDL2,0.4313,0.031338819290628324,25
DCP1A,0.4312,0.03137501363121885,25
CCNB2,0.4312,0.12367019054193717,14
ATP2C1,0.4309,0.031543232879509095,25
DCTN5,0.4309,0.031543232879509095,25
STEAP3,0.4308,0.031579562445600784,25
GIGYF1,0.4305,0.031712172640710294,25
OXSR1,0.4305,0.031712172640710294,25
ARHGAP11A,0.4303,0.21449233253280775,10
NISCH,0.4302,0.03180872127985231,25
KLHL18,0.4302,0.058290914963258035,20
DYNC1I2,0.4302,0.03184527194913254,25
COASY,0.4302,0.03184527194913254,25
PTPRA,0.43,0.03190555119710242,25
CMBL,0.43,0.03191841059246643,25
DHRS7,0.43,0.03191841059246643,25
HLA-E,0.43,0.03191841059246643,25
THOC2,0.4296,0.03210005806711161,25
ELAC2,0.4294,0.03218652657983171,25
CHADL,0.4294,0.09693648522272376,16
INCENP,0.429,0.0411067449386896,23
TTF1,0.429,0.03238259072357282,25
RPLP2,0.429,0.032358246199870745,25
ERN2,0.4286,0.11096021426087671,15
PTAFR,0.4285,0.07603286199561794,18
MPP6,0.4285,0.032592410420979365,25
RNF20,0.4285,0.032604823911076226,25
SIRT5,0.4285,0.032604823911076226,25
PRPS2,0.4283,0.0326667117175085,25
MECR,0.4282,0.03274106219230768,25
COPS7A,0.4279,0.032877800124858934,25
IFI44L,0.4278,0.03291510569524469,25
CEACAM1,0.4278,0.03291510569524469,25
IGLV1-47,0.4277,0.032952423493600766,25
THSD7A,0.4277,0.032952423493600766,25
BUD31,0.4277,0.032952423493600766,25
TUBE1,0.4275,0.07681999527107951,18
NSL1,0.4274,0.033089886922564885,25
PSAP,0.4274,0.033089886922564885,25
BLVRA,0.4273,0.03315278110441148,25
GRAMD2B,0.4272,0.11226335297754719,15
XAB2,0.427,0.03326540803509686,25
FTO,0.4269,0.03332866998220568,25
KRT4,0.4269,0.03330297468786219,25
FAM118B,0.4268,0.033366324899745316,25
MFGE8,0.4267,0.033403991976483326,25
AGPAT1,0.4267,0.033403991976483326,25
ERGIC2,0.4267,0.033403991976483326,25
FAM160A2,0.4266,0.033441671195703425,25
WDR74,0.4263,0.03356903855556116,25
CDKAL1,0.4263,0.03356903855556116,25
TBC1D10B,0.4263,0.033580874447534104,25
DTX3,0.426,0.0480668828578083,22
RAB1B,0.4259,0.03379643232266485,25
GATAD2B,0.4259,0.033758503123344344,25
STK11,0.4259,0.04813687642672232,22
ATG16L1,0.4258,0.03382278911295158,25
ELP6,0.4257,0.03384908563555062,25
CERS4,0.4256,0.06138492007540427,20
TYROBP,0.4255,0.042949193258996377,23
POLE4,0.4255,0.03393688017361237,25
DTNBP1,0.4255,0.03393688017361237,25
PRDX6,0.4255,0.03397493462477033,25
SNX9,0.4255,0.03393688017361237,25
ADARB1,0.4254,0.03401300109671606,25
DHODH,0.4254,0.03401300109671606,25
SERPINB10,0.4252,0.03411600777001044,25
CSK,0.4252,0.03410454054433192,25
HAUS7,0.4252,0.034077839895604964,25
PSIP1,0.4251,0.0341541876464186,25
DOK1,0.4247,0.034334193560399295,25
MYADM,0.4247,0.034334193560399295,25
IDNK,0.4246,0.03439969661668091,25
ZG16B,0.4246,0.034372510983866886,25
EPS15L1,0.4244,0.03447652329765774,25
PHC2,0.4244,0.03447652329765774,25
ERLEC1,0.4244,0.03446530840046639,25
NOC2L,0.4244,0.03447652329765774,25
FBXO9,0.4243,0.05523301116467299,21
COL6A1,0.4243,0.03451495454143795,25
TEC,0.4242,0.13063731043811044,14
HTATSF1,0.4241,0.03461937029113323,25
KLKB1,0.4238,0.034735041826822945,25
HSH2D,0.4237,0.14912919315475134,13
RMI1,0.4235,0.04403066563130676,23
PSMD4,0.4235,0.06281260675312433,20
LTBP3,0.4231,0.035100611039495674,25
ZNHIT3,0.423,0.04980204139019352,22
MAN1A2,0.423,0.03512881999379146,25
C11orf98,0.4229,0.03520665667534605,25
DR1,0.4228,0.03524559269751003,25
MIA2,0.4228,0.03524559269751003,25
GPX4,0.4226,0.03531300903830875,25
BRD3,0.4226,0.035352048170466,25
CANT1,0.4226,0.03531300903830875,25
NECAP1,0.4225,0.0353910990638225,25
ENOSF1,0.4223,0.0354692360658908,25
CUX1,0.4223,0.0354692360658908,25
DFFA,0.4223,0.039816785223867585,24
DDX56,0.4222,0.03553713172755613,25
WAPL,0.4217,0.03576228999521131,25
PANK2,0.4215,0.03584093437956855,25
IGHV1-2,0.4215,0.03584093437956855,25
TTC7A,0.4212,0.03601792774109339,25
OSBPL8,0.4212,0.035988486396551105,25
AP4B1,0.4212,0.035988486396551105,25
TP73,0.4211,0.06448807512897045,20
TMX1,0.4211,0.036057463675353375,25
RPUSD3,0.4209,0.15206975314768,13
F10,0.4208,0.036215723483100634,25
FBXL17,0.4207,0.051238473894516225,22
KIF2A,0.4206,0.09273964976996013,17
ATP6V0D1,0.4205,0.03636457283039075,25
NRDE2,0.4205,0.03636457283039075,25
METTL3,0.4205,0.03636457283039075,25
BNIP1,0.4205,0.03636457283039075,25
ATAD3A,0.4205,0.03632487463570631,25
FBXL12,0.4203,0.0514386151826291,22
ATP6V1A,0.4202,0.03651395782187472,25
BIRC5,0.42,0.08267356720316325,18
SKA3,0.42,0.0579998925200771,21
TRIR,0.42,0.03659362090752223,25
RPL38,0.4197,0.036743775714014375,25
INTS7,0.4197,0.036743775714014375,25
RIT1,0.4197,0.06543640779591565,20
AKT2,0.4196,0.03681434118235831,25
CLDN4,0.4195,0.06554828518218499,20
METTL26,0.4194,0.03689446983586858,25
NFIC,0.4194,0.03689446983586858,25
AMZ2,0.4192,0.058520312328937486,21
PRKD1,0.4191,0.041483697087843656,24
ZC3H8,0.4189,0.037116886490305166,25
RHOT2,0.4188,0.03719748249877924,25
SACM1L,0.4187,0.03723779758735785,25
SNED1,0.4186,0.03727812404234481,25
METRNL,0.4185,0.05904391250684485,21
BPNT1,0.4185,0.037358810982172475,25
ELOC,0.4185,0.03731846184639366,25
SAMSN1,0.4185,0.037358810982172475,25
RTL8C,0.4183,0.04194103684395569,24
ZNF787,0.4182,0.03747113497543329,25
CENPI,0.4182,0.20057021703405048,11
FAM110A,0.4182,0.06650871594385245,20
CDNF,0.418,0.047174854867892434,23
S100A3,0.418,0.047174854867892434,23
VPS35,0.4179,0.03766493806916557,25
RNASE2,0.4178,0.037705532826040604,25
SMAD5,0.4178,0.037705532826040604,25
SLC17A5,0.4178,0.0530431753366199,22
ACTBL2,0.4177,0.03774613883179588,25
UCK2,0.4175,0.037818823288298976,25
NCBP2,0.4175,0.03785953553114337,25
GAB1,0.4174,0.0379002589983798,25
AIMP2,0.4172,0.038014088420473456,25
DOT1L,0.4172,0.04763242776745055,23
CCDC149,0.4167,0.09615710991420606,17
PLXDC2,0.4166,0.03829210374944568,25
BOD1L1,0.4166,0.03829210374944568,25
VPS13D,0.4164,0.038407016800722636,25
CNST,0.4163,0.0384398801947595,25
UBP1,0.4161,0.03856346675570477,25
RPL18A,0.4161,0.03856346675570477,25
SARM1,0.4159,0.03864591326963919,25
TRIM56,0.4159,0.03864591326963919,25
CSTF1,0.4156,0.03880315743223697,25
WASHC2A,0.4156,0.03880315743223697,25
TOR1A,0.4155,0.038844515742716704,25
THAP12,0.4154,0.03892726537700057,25
SLC28A3,0.4154,0.15806343358109948,13
SHPRH,0.4154,0.13966594751752584,14
PEA15,0.4152,0.03903616644498849,25
CYTH2,0.4151,0.08673843377590554,18
GPR108,0.4146,0.03931996733947084,25
COPS3,0.4146,0.039327414190496436,25
GPATCH4,0.4145,0.03940343015843058,25
MINDY3,0.4145,0.03940343015843058,25
RPS21,0.4144,0.039445177920190234,25
APEX1,0.4143,0.03948693655997285,25
PRXL2C,0.4143,0.08742493143931294,18
ODF3B,0.4142,0.07787582522761136,19
RCE1,0.414,0.05543114178284356,22
SNX13,0.414,0.08760509622786082,18
C19orf12,0.414,0.04430485715048246,24
RRAGA,0.4138,0.03973081253067503,25
HERPUD2,0.4138,0.08778525139466073,18
PAIP1,0.4135,0.03989170612985546,25
FLNA,0.4135,0.03989170612985546,25
PBDC1,0.4133,0.04001103033141076,25
GPN2,0.4133,0.07857147811736645,19
SQSTM1,0.4132,0.04005316887038233,25
ZC3H14,0.4132,0.040095318152261784,25
PPP6R1,0.4131,0.04013069641184726,25
AKTIP,0.4131,0.04013747815937925,25
SSU72,0.4131,0.04013747815937925,25
H1-5,0.4131,0.04013747815937925,25
KAT2A,0.4129,0.05616779370620995,22
MOGS,0.4129,0.04021520242546805,25
TMEM167A,0.4128,0.04029975129887573,25
NUP35,0.4128,0.04029975129887573,25
CLSPN,0.4126,0.18256397857316675,12
PXDN,0.4124,0.040505007795862503,25
PHF14,0.4123,0.04054742886120223,25
ABLIM3,0.4123,0.04054742886120223,25
DCPS,0.4123,0.04054742886120223,25
MPEG1,0.4123,0.07081378011487321,20
IGLC7,0.4123,0.04054742886120223,25
REPS2,0.4123,0.04529540183773354,24
PLIN1,0.4123,0.04054742886120223,25
SPHK1,0.4123,0.07941665997517353,19
EXOSC6,0.4122,0.04058349804233433,25
PUM2,0.4122,0.04062601803503715,25
EXOSC9,0.4121,0.04066212558352364,25
RPL37A,0.4121,0.040668548650428196,25
RBP5,0.4121,0.11274257082463991,16
RPL27A,0.412,0.04071108987075799,25
HSD17B7,0.412,0.04071108987075799,25
ADH5,0.412,0.04070474476396905,25
SHROOM4,0.412,0.08935729316706092,18
ROMO1,0.4119,0.04079001499551889,25
TFDP1,0.4117,0.06369892951455675,21
RELL1,0.4116,0.040917999752450404,25
CLPTM1,0.4116,0.040917999752450404,25
SLC35A5,0.4115,0.05109053748925224,23
FAM120A,0.4112,0.041125739671161635,25
SEC22A,0.4111,0.04120553998455415,25
IFI27L2,0.4111,0.0513433249163491,23
CDS2,0.411,0.04124845346652473,25
GLB1,0.411,0.04124845346652473,25
RFFL,0.4109,0.09024287393726624,18
POGLUT3,0.4108,0.041334311858427876,25
EIF3E,0.4108,0.04137725673275664,25
C2,0.4108,0.041334311858427876,25
BOLA1,0.4108,0.04137725673275664,25
MAML2,0.4107,0.1283286460157489,15
RPL24,0.4105,0.04154371854708122,25
ORC5,0.4105,0.04154371854708122,25
WDR62,0.4105,0.04150065277254135,25
SLC11A2,0.4104,0.06462348505257622,21
TANK,0.4102,0.04171076471321774,25
PPIP5K2,0.4102,0.04171076471321774,25
HMBOX1,0.4101,0.046557884290529455,24
MRPL17,0.41,0.04179716958005546,25
MBOAT7,0.4099,0.04187839693188917,25
SELPLG,0.4098,0.18582449084404493,12
SNX3,0.4098,0.04192171548884922,25
RPS16,0.4097,0.04196504436624235,25
PI4K2A,0.4095,0.04209005697734243,25
NMT2,0.4094,0.042133507337079545,25
ARID1A,0.4092,0.04222043885439815,25
B4GALT7,0.4092,0.0732222051918009,20
BTBD9,0.4091,0.21154501034209602,11
IFT80,0.4091,0.21154501034209602,11
RARA,0.4091,0.21154501034209602,11
SLC33A1,0.409,0.042346142496776366,25
PRPF6,0.4089,0.04238973501649122,25
DCHS2,0.4088,0.11588783814878345,16
USP22,0.4086,0.04255962320801303,25
TOM1,0.4086,0.04255962320801303,25
PTPRG,0.4082,0.042817808405183524,25
HDLBP,0.4082,0.04277395171204811,25
NSUN6,0.4082,0.04277395171204811,25
SSC5D,0.4077,0.04307711826072668,25
MAN2A1,0.4075,0.04320516106935948,25
RPN2,0.4075,0.043161049704654134,25
PGP,0.4075,0.043161049704654134,25
DOCK1,0.4074,0.04324928245856647,25
CHMP4B,0.4072,0.04337780245440023,25
FLYWCH2,0.4072,0.04337780245440023,25
IAH1,0.407,0.04346630034148241,25
CASK,0.407,0.18913104997918262,12
IGHV1-46,0.4069,0.04351056422815668,25
NUF2,0.4069,0.04351056422815668,25
CDKN1B,0.4068,0.04359541184567025,25
NCAPG2,0.4067,0.04363978852175469,25
BOLA3,0.4067,0.04363978852175469,25
TJP3,0.4066,0.043684175121158735,25
CDCA7,0.4066,0.14910193900151347,14
