gene,spearman_r,p_value,n_samples
HDLBP,0.3102,0.22555004019004787,17
UMAD1,0.3102,0.22555004019004787,17
PHF10,0.3102,0.22555004019004787,17
ELOA,0.3102,0.22555004019004787,17
GUF1,0.3096,0.2265841475148493,17
TRIM32,0.3096,0.2265841475148493,17
LUC7L2,0.3094,0.22688497406430447,17
AP1M1,0.3092,0.22718550033320503,17
ABHD5,0.3091,0.38484123026128353,10
CEP128,0.3091,0.24413350137013787,16
RAB17,0.3091,0.38484123026128353,10
MARK1,0.3091,0.38484123026128353,10
CRYZ,0.309,0.2274857266449019,17
LMF1,0.309,0.2274857266449019,17
SOD2,0.3088,0.22778565332325174,17
PRPF4B,0.3088,0.22778565332325174,17
RUNX1,0.3088,0.22778565332325174,17
SDAD1,0.3088,0.22778565332325174,17
CTRB2,0.3088,0.22778565332325174,17
PDE2A,0.3082,0.32969829123223027,12
CRIM1,0.308,0.2839808086684329,14
ZNF800,0.308,0.229131318586872,17
CBR3,0.3078,0.22943198370554227,17
UMPS,0.3078,0.22943198370554227,17
GPAA1,0.3078,0.22943198370554227,17
TMX3,0.3078,0.22943198370554227,17
MTPN,0.3067,0.23108772601915983,17
SRRM2,0.3067,0.23108772601915983,17
HEATR5A,0.3067,0.23108772601915983,17
HMGB1,0.3066,0.23138881793813706,17
RAI14,0.3066,0.23138881793813706,17
IGLV1-44,0.3066,0.23138881793813706,17
CHD4,0.3066,0.23138881793813706,17
POGLUT2,0.3064,0.23168960494057986,17
GORASP2,0.3064,0.23168960494057986,17
MPHOSPH10,0.3064,0.23168960494057986,17
PAMR1,0.3064,0.23168960494057986,17
RNF220,0.3064,0.23168960494057986,17
VAMP7,0.3064,0.23168960494057986,17
RPN2,0.3064,0.23168960494057986,17
HSD17B8,0.3064,0.23168960494057986,17
C2orf76,0.3062,0.2870538443209753,14
DCD,0.3057,0.3338931364506604,12
SEL1L3,0.3056,0.2679550411393891,15
RAB8A,0.3055,0.23305472887124418,17
RREB1,0.3055,0.23305472887124418,17
C14orf119,0.3055,0.2881698858754571,14
ALG12,0.3053,0.23335623551109658,17
LRRC32,0.3053,0.23335623551109658,17
VAT1L,0.3053,0.23335623551109658,17
NEK9,0.3053,0.23335623551109658,17
AGL,0.3053,0.23335623551109658,17
SLC35F6,0.3043,0.2350323329842916,17
GPKOW,0.3043,0.2350323329842916,17
HSPA2,0.3043,0.2350323329842916,17
MTMR9,0.3041,0.23533424219357432,17
ATM,0.3041,0.23533424219357432,17
FAM89B,0.3041,0.23533424219357432,17
DCXR,0.3039,0.23563584127730533,17
PFKL,0.3039,0.23563584127730533,17
DHX29,0.3039,0.23563584127730533,17
RIOK1,0.3039,0.23563584127730533,17
PAFAH2,0.3039,0.23563584127730533,17
RO60,0.3039,0.23563584127730533,17
SNU13,0.3039,0.23563584127730533,17
TMOD2,0.3039,0.23563584127730533,17
RPUSD2,0.3038,0.2709060157318716,15
UHRF1,0.3038,0.2709060157318716,15
IGHV4-34,0.3036,0.2912711901338063,14
PHRF1,0.3036,0.27135583600386837,15
PRKN,0.3035,0.31350564500195593,13
GNPTAB,0.3034,0.2533326351730208,16
CRADD,0.3032,0.2536999992341984,16
EPC2,0.3032,0.2536999992341984,16
UNG,0.3029,0.25406688060961136,16
TEX264,0.3029,0.23732284335399229,17
WDFY2,0.3029,0.25406688060961136,16
SLC25A5,0.3029,0.23732284335399229,17
CSF1,0.3026,0.3149094795743658,13
NLN,0.302,0.23871637309250324,17
LPCAT1,0.3018,0.23901936634902013,17
TERF2,0.3018,0.23901936634902013,17
SPON2,0.3017,0.2393220439585903,17
ALDH1B1,0.3017,0.2393220439585903,17
EIF4E2,0.3017,0.2393220439585903,17
RMDN2,0.3015,0.23962440631044457,17
ARMCX3,0.3015,0.23962440631044457,17
PPM1G,0.3015,0.23962440631044457,17
U2AF2,0.3015,0.23962440631044457,17
SRPK1,0.3015,0.23962440631044457,17
AKT1,0.3015,0.23962440631044457,17
CPSF2,0.3015,0.23962440631044457,17
PGAP4,0.3014,0.36778882387664924,11
CD163L1,0.3007,0.34225952894002437,12
OXLD1,0.3007,0.34225952894002437,12
INO80C,0.3007,0.3689389905231536,11
TUT4,0.3006,0.24102880526976134,17
RPS7,0.3006,0.24102880526976134,17
RPL5,0.3005,0.24122173591443744,17
ACSL3,0.3004,0.24133184856999834,17
PTBP3,0.3004,0.24133184856999834,17
PUS10,0.3004,0.25820076168356565,16
YPEL5,0.3,0.2589364525624988,16
SGK2,0.3,0.2773167803683841,15
ZMAT3,0.3,0.37008312228206763,11
METRNL,0.2999,0.31954781207783645,13
PLIN3,0.2992,0.24335226134583246,17
ATP6V1C1,0.2992,0.24335226134583246,17
VPS50,0.2992,0.24335226134583246,17
CD46,0.299,0.24365533759455596,17
REEP3,0.299,0.24365533759455596,17
DAG1,0.299,0.24365533759455596,17
APC,0.299,0.24365533759455596,17
GPALPP1,0.299,0.24365533759455596,17
NEDD1,0.299,0.24365533759455596,17
CPOX,0.299,0.24365533759455596,17
SNRNP27,0.299,0.24365533759455596,17
SEC23IP,0.2987,0.24416639571291263,17
DCAKD,0.2982,0.24507954871930068,17
MGMT,0.2982,0.24507954871930068,17
GNL1,0.2982,0.24507954871930068,17
TMED2,0.2982,0.24507954871930068,17
DCTPP1,0.298,0.24538328603731532,17
ALAD,0.298,0.24538328603731532,17
SGSM1,0.2979,0.40320387263291363,10
TMED7,0.2977,0.3472914609278877,12
TTC33,0.2975,0.2631260471927146,16
ADGRL2,0.2971,0.26386301461352274,16
MED7,0.2971,0.32422413846259956,13
PCBP4,0.2971,0.32422413846259956,13
ABHD4,0.297,0.40470167127015705,10
C6orf47,0.2969,0.2471208604782533,17
DNMT1,0.2968,0.24742492598792096,17
UBE2F,0.2968,0.24742492598792096,17
TXNIP,0.2968,0.24742492598792096,17
ANAPC10,0.2968,0.24742492598792096,17
GNG5,0.2968,0.24742492598792096,17
NPY,0.2967,0.3249215884859749,13
STRIP1,0.2966,0.24772866621670073,17
FOXO1,0.2966,0.24772866621670073,17
IMP3,0.2966,0.24772866621670073,17
C8orf33,0.2966,0.24772866621670073,17
STX12,0.2966,0.24772866621670073,17
AADAC,0.2966,0.24772866621670073,17
EHD1,0.2966,0.24772866621670073,17
TBL1X,0.2964,0.28335542843426303,15
PRCP,0.2959,0.24886809381936123,17
SIK2,0.2958,0.3505963593981538,12
MRE11,0.2957,0.24917280306450978,17
TRADD,0.2955,0.24947718413204253,17
DHRS7,0.2955,0.24947718413204253,17
WASF2,0.2955,0.24947718413204253,17
SASH1,0.295,0.2673683804506475,16
TOMM6,0.2949,0.2859529366172222,15
ATG7,0.2948,0.25062501890080646,17
PI4KB,0.2948,0.25062501890080646,17
TBC1D7,0.2948,0.30617591323280025,14
FAF2,0.2945,0.2512353790677818,17
MT1X,0.2945,0.2512353790677818,17
ISCA2,0.2945,0.2512353790677818,17
TCERG1,0.2943,0.25154006299368636,17
SNED1,0.2943,0.25154006299368636,17
ARFGAP2,0.2943,0.25154006299368636,17
SELENON,0.2942,0.35326505938428154,12
FLOT2,0.2941,0.2518444167529263,17
MRPS33,0.2941,0.2518444167529263,17
RPS11,0.2941,0.2518444167529263,17
IRF2BPL,0.2941,0.2518444167529263,17
ADK,0.2941,0.2518444167529263,17
ADPGK,0.2941,0.2518444167529263,17
C2CD5,0.2941,0.2518444167529263,17
PGK1,0.2941,0.2518444167529263,17
MCAT,0.2941,0.2518444167529263,17
S100A10,0.2941,0.2518444167529263,17
DPH7,0.2941,0.26884655462289303,16
UBTF,0.2941,0.2518444167529263,17
IGHV3OR15-7,0.2941,0.2518444167529263,17
ZFP90,0.2937,0.3541476412329215,12
WDR73,0.2936,0.2881161950931422,15
WDR89,0.2931,0.25361356468518825,17
SLFN11,0.2931,0.25361356468518825,17
PITPNM1,0.2931,0.25361356468518825,17
NMRK1,0.2931,0.25361356468518825,17
RCC1L,0.292,0.25539243962048336,17
TFCP2,0.292,0.25539243962048336,17
HIRIP3,0.2918,0.25569769090595706,17
WAPL,0.2918,0.25569769090595706,17
SSU72,0.2918,0.25569769090595706,17
GBP3,0.2918,0.41332660286085826,10
SNX27,0.2917,0.2560026072263,17
SORL1,0.2917,0.2560026072263,17
NPEPL1,0.2917,0.2560026072263,17
VWF,0.2917,0.2560026072263,17
FAT4,0.2917,0.2560026072263,17
THOC7,0.2917,0.2560026072263,17
YES1,0.2917,0.2560026072263,17
PARP1,0.2912,0.256874882027839,17
TFAP4,0.2909,0.3854569696913654,11
APBA3,0.2909,0.3854569696913654,11
DAGLA,0.2909,0.3854569696913654,11
CARS2,0.2906,0.2577924429412401,17
PLA2G15,0.2906,0.2577924429412401,17
ASCC1,0.2906,0.2577924429412401,17
CCDC102A,0.2906,0.2577924429412401,17
DAZAP2,0.2904,0.2937838137888182,15
KLHDC4,0.2896,0.25959205458157786,17
CACTIN,0.2894,0.2598978216609147,17
CDC23,0.2894,0.2598978216609147,17
FBXO4,0.2894,0.2598978216609147,17
ACYP1,0.2892,0.2602032490665049,17
LDLRAP1,0.2892,0.2602032490665049,17
GOPC,0.2892,0.2602032490665049,17
YWHAZ,0.2892,0.2602032490665049,17
PSMB9,0.2892,0.2602032490665049,17
TMF1,0.2892,0.2602032490665049,17
LYPLA1,0.2892,0.2602032490665049,17
FLNA,0.2892,0.2602032490665049,17
RHEB,0.2892,0.2602032490665049,17
CHRAC1,0.2889,0.33847995056201513,13
SIRT2,0.2889,0.26078774855359377,17
UBE2K,0.2883,0.26170782203455906,17
HNRNPH2,0.2883,0.26170782203455906,17
GTF2H1,0.2882,0.26201382751830676,17
PPP4R3A,0.2882,0.26201382751830676,17
RFC5,0.2882,0.26201382751830676,17
GUSB,0.2882,0.26201382751830676,17
GATAD2B,0.2882,0.26201382751830676,17
SLC25A40,0.2879,0.31819287102579996,14
TRAF4,0.2872,0.28081441427242015,16
SPATA20,0.2871,0.2638342297370433,17
SLC16A1,0.2869,0.26414046054903023,17
EIF4G3,0.2869,0.26414046054903023,17
EEF1G,0.2869,0.26414046054903023,17
SPTB,0.2869,0.26414046054903023,17
ACOT13,0.2869,0.26414046054903023,17
TSC22D4,0.2868,0.26444634707101117,17
RANBP1,0.2868,0.26444634707101117,17
ZPR1,0.2868,0.26444634707101117,17
OGN,0.2868,0.26444634707101117,17
ELOF1,0.2868,0.26444634707101117,17
CNTNAP1,0.2867,0.36625146058358227,12
SLC66A2,0.2867,0.36625146058358227,12
SP4,0.2861,0.2656644872710679,17
MAPK8IP3,0.286,0.30148525980639435,15
METTL3,0.2859,0.26597127736558696,17
NDUFB7,0.2857,0.2662777203698544,17
RINT1,0.2857,0.2662777203698544,17
SEMA3B,0.2857,0.3440002182586698,13
SSNA1,0.2855,0.28376882862335473,16
PNO1,0.2853,0.284138740159563,16
CDC34,0.2853,0.284138740159563,16
ATP6V0A1,0.2852,0.2671969399208079,17
ZMIZ2,0.2848,0.4250381548921454,10
CRYBB1,0.2848,0.4250381548921454,10
TTC4,0.2845,0.2684256061775983,17
