gene,spearman_r,p_value,n_samples
PLA2G12A,0.3879,0.08228394218762967,21
TBC1D20,0.3879,0.031049934771294967,31
MGAT5,0.3879,0.19031133830950456,13
GABPA,0.3878,0.025766940315966488,33
MRFAP1,0.3877,0.05551573764933586,25
DCAF1,0.3876,0.02584060966171893,33
ALDH16A1,0.3876,0.02585199178449551,33
HYKK,0.3876,0.07472266196713233,22
MCFD2,0.3876,0.025836374407424444,33
GORASP1,0.3875,0.025865480788279778,33
SLC11A2,0.3875,0.03779306209743302,29
MTRR,0.3875,0.025865480788279778,33
JAG1,0.3875,0.02845088631938103,32
ZMIZ2,0.3873,0.028535024000768724,32
GPC3,0.3873,0.12460639350840529,17
EFEMP1,0.3871,0.02605914638455559,33
QSOX1,0.387,0.026072695404119765,33
PPP1R12C,0.3868,0.026172262671368927,33
WDR6,0.3868,0.026190431446106957,33
MORF4L2,0.3864,0.026356413486808623,33
ITM2C,0.3862,0.05656854635871754,25
NEPRO,0.386,0.031971285491351316,31
HECTD4,0.386,0.02652549586354302,33
TTC30A,0.3859,0.11369179541620372,18
C16orf58,0.3858,0.026596609993877068,33
MBOAT7,0.3855,0.02672552429793093,33
TACSTD2,0.3854,0.02675309360092949,33
AGFG1,0.3852,0.02686880116558053,33
CDC42EP2,0.3852,0.04722082599970304,27
AGPS,0.3851,0.026882633223344703,33
WDCP,0.3849,0.03921913323836323,29
MTHFR,0.3849,0.026998829286383697,33
RBM28,0.3847,0.02705709451702557,33
MRPL15,0.3847,0.02705709451702557,33
ZNF407,0.3846,0.21702022575997731,12
PPM1M,0.3846,0.19441291997748633,13
ATP5F1A,0.3845,0.02716001818095029,33
MT-CO2,0.3844,0.02719904143386501,33
EOGT,0.3844,0.027185107193732207,33
UVSSA,0.3844,0.027187904760971326,33
ATF1,0.3842,0.027271621262457652,33
RWDD2B,0.3842,0.03285674735402813,31
PYGB,0.3841,0.0273303767368712,33
LCLAT1,0.384,0.027361241321733957,33
DYNC2LI1,0.3839,0.027434200191188345,33
RMDN2,0.3839,0.027434200191188345,33
TRAF2,0.3839,0.027423071133053693,33
PTTG1IP,0.3839,0.027403249839575317,33
PROZ,0.3838,0.027476282168502557,33
CBL,0.3838,0.02746808920520955,33
GIPC1,0.3838,0.02744822515979018,33
GALC,0.3836,0.027535419788643836,33
CEP128,0.3836,0.06427853626456492,24
FITM2,0.3833,0.027654034302143138,33
DHX37,0.3832,0.02771351156323872,33
GDPGP1,0.3831,0.027741755499740787,33
SHB,0.3831,0.027741755499740787,33
EXOG,0.383,0.027815538586159212,33
THBS3,0.3829,0.027846972334180802,33
RTKN,0.3829,0.027843841114636458,33
NUDT18,0.3828,0.027903657093519472,33
IGLV4-69,0.3828,0.02791783414838692,33
SH3GL2,0.3826,0.02797778649848849,33
WDR91,0.3826,0.02797778649848849,33
TMED7,0.3825,0.02802363146083466,33
SEMA3F,0.3825,0.10608453136967258,19
DECR1,0.3823,0.028126529296558622,33
UQCRQ,0.3822,0.0281550337111662,33
GLTP,0.3822,0.028172598726390545,33
TTC19,0.3821,0.028201143201520663,33
ASAH1,0.382,0.028243977438014368,33
CLPP,0.382,0.02824732518356804,33
SNAPC4,0.3818,0.22070801550440236,12
