gene,spearman_r,p_value,n_samples
LLGL1,0.7413,2.958024087186038e-08,41
RBM19,0.7413,2.9623862311747882e-08,41
TNFRSF8,0.7413,0.005801150474478245,12
PHF2,0.7412,2.981219484412451e-08,41
TP53I3,0.741,3.028112001783598e-08,41
DDX50,0.741,3.030651353829182e-08,41
SPTLC1,0.7408,3.0717943644607236e-08,41
HOMEZ,0.7407,1.0569666370516467e-07,38
SLC26A6,0.7407,3.080855872240717e-08,41
EXT1,0.7406,3.0938588852708555e-08,41
CLDN10,0.7404,0.00028927201601490173,19
NSUN5,0.7402,3.186937965977719e-08,41
ZPR1,0.7401,3.203053032958139e-08,41
PAK1IP1,0.74,3.219245502568961e-08,41
PCSK9,0.74,3.216518533562676e-08,41
RERG,0.7399,7.350467891340631e-08,39
MCM10,0.7398,0.00019241032720557425,20
LOX,0.7398,3.264790425902973e-08,41
ERP44,0.7398,3.267564687613706e-08,41
CD53,0.7398,3.264790425902973e-08,41
DDX42,0.7397,3.2792394055533075e-08,41
FSTL1,0.7397,3.283321457021545e-08,41
NCS1,0.7397,3.293001945949016e-08,41
GSTK1,0.7396,3.318620837742798e-08,41
SH3BGRL2,0.7395,3.327627884709797e-08,41
NHS,0.7395,3.327627884709797e-08,41
LIME1,0.7394,7.58347824610863e-08,39
GKN2,0.7394,7.578313601814341e-08,39
SHISA5,0.7393,0.001635511143540766,15
IKBKB,0.7393,3.3824281712664834e-08,41
DDX21,0.7393,3.372485925918589e-08,41
SESTD1,0.739,3.445255772169593e-08,41
EPB41L4A,0.739,2.652972375093377e-07,36
MAGEA10,0.7389,3.730778363854547e-05,24
SOX13,0.7389,5.204322454459862e-08,40
PAFAH1B1,0.7389,3.474092522900257e-08,41
DNAJB12,0.7389,3.464741405283832e-08,41
ENG,0.7386,3.5259635688470225e-08,41
ME3,0.7382,3.62122072758554e-08,41
PTRH2,0.7382,3.62122072758554e-08,41
TJP3,0.7381,3.649184195805446e-08,41
WNT2B,0.738,9.507475910370219e-07,33
TPP2,0.738,3.682758244854453e-08,41
CXCL6,0.738,8.834065762475242e-05,22
ESPL1,0.7379,0.00047305669590900703,18
