gene,spearman_r,p_value,n_samples
USP35,0.2379,0.2864684594258266,22
PTRH1,0.2379,0.09278492907914629,51
ZDHHC4,0.2379,0.1686788389903758,35
CNOT6L,0.2378,0.05841769414066185,64
DERA,0.2378,0.052657973466675605,67
PSMG3,0.2377,0.052720323854399405,67
EEF1AKMT2,0.2377,0.35817139991630287,17
FOXO1,0.2377,0.06504617205855835,61
RAB5A,0.2377,0.052779303456227396,67
TLR3,0.2376,0.05671757766051036,65
PTAFR,0.2376,0.3131305637442673,20
NBN,0.2376,0.05283833805934608,67
TPR,0.2374,0.053079912894698704,67
LILRB2,0.2372,0.30059934622280926,21
RPS20,0.2372,0.05324822780618726,67
SOWAHC,0.2372,0.05322795110436748,67
TMEM245,0.2371,0.05337597152287869,67
NOVA1,0.2371,0.5095614092618308,10
ACTR1A,0.2371,0.05340996716881046,67
OLFML1,0.237,0.05344046115002855,67
PIP4K2A,0.237,0.05351590653972677,67
POP1,0.237,0.053446748159097474,67
RND3,0.2369,0.1358477726710473,41
TIMM13,0.2369,0.05361464222630864,67
DAPK3,0.2369,0.05358053395605484,67
UBXN7,0.2369,0.05363184581589228,67
ARHGEF3,0.2368,0.19970035424464364,31
NDUFS3,0.2366,0.0539364251675457,67
MAPK9,0.2366,0.05393395898194354,67
TBCB,0.2366,0.05385666564325499,67
VPS35L,0.2366,0.05389339251897791,67
ABCC8,0.2364,0.5108853175152003,10
NR1H2,0.2364,0.2450336163917782,26
MRPS22,0.2362,0.05434111810799535,67
AMFR,0.2362,0.16542526718906617,36
LRRC8D,0.2361,0.13223132625626016,42
PLEKHM2,0.2361,0.054375642358875306,67
FAM160B1,0.236,0.05456725159376124,67
CDK5,0.2359,0.05468001427961037,67
TUT4,0.2359,0.05466261128851045,67
KLHL13,0.2359,0.362081396139017,17
CAPZA1,0.2356,0.0549844723762369,67
COQ5,0.2354,0.055170322978570566,67
ITGA9,0.2354,0.0806633877912269,56
POLR2B,0.2354,0.0551341296278836,67
MRPS2,0.2354,0.061171663327685255,64
PFDN6,0.2353,0.055272828534240905,67
C6orf47,0.2353,0.05529659961370184,67
GXYLT2,0.2353,0.3803558011886571,16
THOP1,0.2352,0.055372977618234676,67
B3GNT9,0.2352,0.4183338961985915,14
IK,0.2351,0.05553226966543978,67
GM2A,0.2351,0.055446932369092566,67
GADD45GIP1,0.2351,0.05547327228057107,67
SPHK2,0.2351,0.3050302888415488,21
UTP6,0.235,0.05953369129453765,65
